Gene_Id,geldanamycin_HEPG2_24 h_10 µM,thapsigargin_HEPG2_6 h_10 µM,YC-1_HEPG2_24 h_20 µM,radicicol_HEPG2_24 h_10.0 um,YC-1_HEPG2_24 h_5 µM,geldanamycin_HEPG2_24 h_0.12 um,spiperone_HEPG2_24 h_10 µM,benzo(a)pyrene_VCAP_24 h_10 µM,tert-butylhydroquinone_JURKAT_6 h_1 µM,radicicol_HEPG2_24 h_0.12 um,spiperone_HEPG2_6 h_10 µM,VU-0418946-1_HEPG2_6 h_10 µM,tert-butylhydroquinone_JURKAT_24 h_500 nM,radicicol_HEPG2_24 h_1.11 um,geldanamycin_HEPG2_24 h_1.11 um,geldanamycin_HEPG2_24 h_1.11 µM,temozolomide_HEPG2_6 h_10 µM,radicicol_HEPG2_24 h_3.33 um,tert-butylhydroquinone_JURKAT_6 h_100 nM,tert-butylhydroquinone_JURKAT_6 h_500 nM,radicicol_HEPG2_24 h_0.04 um,geldanamycin_HEPG2_6 h_10 µM,brefeldin-a_HEPG2_6 h_10 µM,spiperone_HEPG2_24 h_3 µM,tert-butylhydroquinone_JURKAT_24 h_100 nM,tert-butylhydroquinone_JURKAT_6 h_10 µM,geldanamycin_HEPG2_24 h_0.37 µM,brefeldin-a_HEPG2_6 h_100 nM,tert-butylhydroquinone_JURKAT_24 h_10 µM,radicicol_HEPG2_6 h_10 µM,geldanamycin_HEPG2_24 h_3.33 µM,geldanamycin_HEPG2_24 h_0.12 µM,benzo(a)pyrene_VCAP_6 h_10 µM,radicicol_HEPG2_24 h_0.37 um,geldanamycin_HEPG2_24 h_3.33 um,quercetin_HEPG2_6 h_10 µM,tert-butylhydroquinone_JURKAT_24 h_3 µM,tert-butylhydroquinone_JURKAT_24 h_1 µM,geldanamycin_HEPG2_24 h_0.37 um,mitomycin-c_HCC515_6 h_10 µM,tert-butylhydroquinone_JURKAT_6 h_3 µM,mitomycin-c_HCC515_24 h_10 µM,YC-1_HEPG2_6 h_20 µM,geldanamycin_HEPG2_24 h_0.04 µM,geldanamycin_HEPG2_24 h_0.04 um,geldanamycin_HEPG2_24 h_10.0 um,spiperone_HEPG2_6 h_3 µM,YC-1_HEPG2_6 h_5 µM,YC-1_HEPG2_6 h_10 µM
7398,2.183544466,0.782593727,-0.070721924,0.674099743,-0.555988371,0.389660954,2.403738022,0.505912781,-0.493925571,1.639320135,-0.719089968,0.201677769,0.069944978,2.039057493,1.536200762,1.694109023,-0.608562529,1.489067554,1.484193683,1.389247015,0.52564013,1.51277343,-0.72098428,-0.304314464,-0.261968911,0.193463564,1.645153046,-0.374446034,-0.258894265,-0.21950002,1.833596408,2.194658935,-0.643205643,1.796952367,2.631078482,0.501687229,-0.168035977,-0.050468944,0.193231553,0.00247483,0.141883463,1.929194689,-0.719113946,1.90676868,0.077869251,0.497557014,0.789863348,-0.215718716,-0.349240601
7416,1.17047098,2.846479654,-0.194976747,2.577363491,-1.82263124,-0.435307622,5.864678383,-1.184956789,-0.432322562,-1.255524635,3.11828361,-0.614795804,0.001155376,0.534910858,-0.427340209,0.308067858,-0.324490875,1.764451504,-2.13332963,-1.282795489,0.009657022,4.641773195,4.672560692,0.254471213,0.926155388,0.010069661,0.535798445,2.999527931,0.84193033,3.926450014,1.134665191,-0.169014305,0.145359784,-0.545786619,1.178136826,-1.049913406,-0.020613287,0.536301255,0.370850086,-1.100113571,-0.674444482,-3.165766239,-0.67715168,0.014563764,-0.131437942,-0.468909919,2.736700296,-0.129141003,-0.210049376
7466,-2.815250419,0.958331287,-4.567052364,-0.416919857,-2.731942177,0.225945041,0.852401555,-0.269922972,-1.07250917,-0.352484792,0.537195388,-0.958013773,0.113972008,-2.087412834,-2.527509689,-3.906045675,0.710877657,-2.458904505,-1.322261214,-0.844376564,0.015262304,0.033373194,0.411336035,-0.150343195,0.101293519,-0.031770408,-2.870362282,0.146169484,-0.340079844,-0.664849997,-2.865500212,-2.274124861,1.054699659,-1.904515386,-2.002184629,-3.431559086,-0.021810502,-0.245974511,0.508805871,0.058512837,-2.107708752,-0.185110554,-0.40542984,-4.042497635,0.953527868,0.823905587,-0.105955519,-0.826912165,0.006707698
7485,0.630594547,-0.197568357,4.101176262,0.112148926,3.588359356,-0.152333274,1.202323914,-0.202354476,-0.131667614,-0.231232464,-0.592117527,0.020508535,-0.044901818,0.007918816,0.973672152,0.561084762,-0.15352425,-0.09596286,0.306569397,0.656698883,0.398419082,-0.446110709,-0.916318655,0.292304307,-0.484377682,-0.207150891,0.339924008,0.522854447,-1.532079697,0.400599986,0.226971574,0.638283655,-4.580579758,0.539049864,0.043257982,1.129276633,0.026899286,0.32689321,1.168977141,-1.344569534,-0.16527874,-0.1467219,-1.096866369,1.33063218,-0.434340596,-3.02482605,-0.376990706,-0.350644171,0.083694965
7494,0.4706882,1.428878307,1.55140245,-0.006363347,1.212169409,0.155999571,-0.770662248,-1.308029413,0.717085004,0.828030288,-1.763420025,-0.377792031,-0.159699656,-0.92813158,0.298107296,0.010418028,-0.075123042,-0.47758922,-2.5226717,0.873000711,0.77730912,-0.132790935,0.861909628,0.2276012,-0.190842673,-1.934930325,1.000298142,0.052360833,-0.031433914,0.348750025,1.124045849,0.393427759,-0.053158671,0.413401723,0.129295677,0.795451581,-0.104921967,0.139875799,0.994772673,0.341392681,0.195347816,0.151763916,0.15974763,1.422409236,-1.235042095,-0.537834764,-0.808431745,1.487955213,0.45202598
7511,-0.011705466,-0.008144887,0.148458838,-1.555126429,0.348075867,0.212989032,-1.494647026,-0.507224858,-0.307853609,0.236362502,-0.299904128,-0.628407955,-0.168740124,-0.295034468,0.184880793,0.111837938,0.147491932,-1.495101452,1.413850665,1.109864324,0.814139724,0.073486053,-1.99604702,-1.463581324,-0.554904044,-0.113589033,-1.231018851,-0.087517276,0.13288638,0.221250013,-0.892606139,-1.091371417,-0.175032526,-3.205532551,-0.74545753,-1.011025429,0.335572317,1.023579836,0.266442597,0.36116714,0.167748392,0.050607786,-0.656165719,0.816526502,-4.420221806,-0.420422137,-0.722117841,0.302964211,-0.418765664
7538,-3.969030591,-2.127494335,-1.949938297,-5.196956158,0.088896185,-0.420342743,-1.279882908,-0.272744447,-0.528951228,-4.521407604,-0.300900425,-2.798964262,-0.252100579,-4.917484283,-2.885126591,-3.777486444,0.343863517,-4.492191315,-0.701886654,-0.492012709,-0.597167671,-2.008600182,0.647506118,0.347638994,0.316896468,0.513759613,-3.104128957,-0.51098597,0.043971539,-2.504350185,-3.873558402,-3.566487789,0.690516293,-1.452457905,-2.806781292,-1.573940873,-1.406945527,0.212429598,-1.020460844,0.120191339,-0.105998762,1.053763986,-0.139418155,-3.655675888,0.43602407,0.526068389,0.099532314,-0.632543266,0.387384713
7690,1.757642156,0.629325271,1.771573544,-0.350837976,-0.460290343,0.202004611,-0.524024904,-0.461984783,0.623862624,-0.395880133,-0.3527809,-0.487155318,0.436403394,0.624087274,0.90777725,1.65162313,0.027289951,0.206342995,-0.235071793,-0.097514942,0.258900046,-0.028722947,-0.076049611,0.650631607,0.176479191,0.186613917,1.529145658,0.221603096,-0.238536626,0.521200001,1.418040395,2.079328179,3.084901333,0.576729655,0.48074764,1.004240513,0.100493819,-0.153842092,-0.083395541,0.178097472,-0.055927977,2.059804201,0.221786156,1.999900699,-0.810823083,-0.867795527,0.538053036,-0.095018156,-0.694871783
7750,2.52875743,1.387631416,1.589871883,-0.73491627,1.673271418,0.206423715,0.355681568,-1.420159101,-0.897349119,-0.029768908,-0.760141256,-0.287010044,-0.735569358,0.575037062,0.593671441,2.759793758,-0.446481675,0.411683232,1.243148565,0.508167814,0.704542577,-0.01002133,-0.950742245,0.210385174,-0.089980736,-1.231994629,2.04906714,0.05503796,-0.154870391,1.497349977,2.208264828,1.437013745,0.611714661,0.691656351,0.702684641,0.845325112,-1.568798721,-0.77599746,0.061942603,0.108936667,-0.339964779,-3.783122778,-0.665714145,4.32991457,-1.544191718,-0.816813588,-0.851914048,-0.450533122,0.088843137
7849,-4.309430399,-2.664173603,0.200841844,-2.828797817,-0.624610782,0.120085992,-3.604959011,0.330971658,-0.788271427,-2.004559517,-0.223557565,-2.100927353,0.32326024,-3.360722542,-5.886006832,-6.104105234,0.944354475,-4.213712215,-5.484293461,-1.874518931,-0.789032102,-0.760366951,-0.087425202,0.149636224,0.589047849,-0.086000822,-5.157875061,-0.696565926,-0.321449488,-1.990149975,-4.349835515,-5.006421089,0.315411448,-2.561016083,-3.45250845,-1.977173805,-0.970593855,-0.198503792,-0.058273159,0.227699131,-1.302747667,0.046997488,0.752281427,-5.259040594,0.678361297,-0.333463311,-0.538194537,0.739369035,0.608410835
7852,-1.601808464,1.422019005,0.624648154,1.618107677,0.634782434,0.432448447,1.165321231,-0.17058906,-1.087925911,0.440604955,0.920762939,5.555570602,-0.141680725,-3.054510593,-4.735960484,-0.84605214,-0.437037379,-2.018429279,0.203911617,0.129330751,0.621557176,0.290055903,0.353681087,-0.939921021,0.455994219,-0.608698666,-0.880269319,-0.407257915,0.094693825,2.095299959,-0.388934463,-2.765044212,-0.710297108,-2.096251965,-4.654848099,3.457251072,0.615952745,0.404668063,-0.054711096,-0.088355713,0.387711838,0.455059826,0.239603907,-0.892536327,0.887001157,0.889129877,0.46072638,0.09674947,1.729663014
7866,0.863722507,-0.078266531,1.614945173,1.206199765,0.546206951,-0.570903599,-0.192787394,4.031714439,0.002612948,-0.59644866,-0.382416356,0.304729044,-0.62710163,0.314973742,-0.239566356,1.215115458,-0.395593286,0.83615303,-0.187094256,2.483553678,0.03130807,0.364800863,0.027741134,-0.279979527,0.587333441,0.216871232,0.865392357,2.343235016,0.839872718,1.398400068,1.022103786,0.763794214,0.456653118,-0.041629165,0.095522583,1.364565849,0.82346113,0.096414804,-0.077985086,-0.259426426,0.9452278,1.761683226,0.322571427,1.479212791,-1.076385736,-0.686888337,-0.112394825,-0.710027456,0.649484754
7867,1.914243544,0.18767345,3.712984085,0.003738061,1.786130428,-0.532702863,0.058802947,0.014943689,1.739450097,-1.084133148,-0.257824823,0.221112654,0.225711219,0.061466008,-0.194747329,0.459669396,-0.769785881,0.414409518,0.05127193,0.572864845,0.863601565,0.157193193,-0.420870304,0.092685595,0.875277638,0.256172717,0.956145138,0.523426175,0.033974778,1.098150015,2.792180896,1.006017715,0.11752069,1.093341827,0.164597243,0.671129465,-0.331473321,0.198007166,-0.80031985,0.141079381,-0.112444162,1.524548292,-0.78287214,0.768156573,-1.043615103,-0.425430506,-0.161417112,-0.629169464,1.088406801
7874,-2.973918388,-0.873683751,0.078667954,-2.632897377,-1.066518784,-0.031673349,-2.462667465,0.585151434,0.168481991,-0.445016623,0.130883962,-1.66914916,-0.399570785,-3.260634422,-2.536113262,-1.483712554,0.256588846,-2.963937283,0.062592313,-0.394583732,-0.256724626,0.101379337,-0.038780749,0.013031844,-1.340929031,0.212570012,-3.242403626,1.167037368,0.340427309,-0.354149997,-2.614623189,-2.157933116,0.797501028,-1.715953588,-4.429387093,1.260346532,0.604159042,0.325135261,0.848728359,-0.690206051,0.067391306,-2.358568668,0.204950333,-2.907261252,-0.101660728,0.054599047,-1.002410173,0.736589491,0.948125243
7905,1.196668851,-0.05684647,-0.278253317,1.285793304,-1.758252621,0.348969758,-0.45769918,0.127191573,-0.45048669,0.274778664,0.304443209,0.07849589,0.790912867,0.35660103,0.084146574,1.400081277,-0.554257274,0.667321205,-0.0378149,-0.607781798,0.230326712,0.501876163,1.926056743,0.605935574,0.745167136,0.686987221,1.04839468,0.113472454,-0.075583905,-1.29399991,1.659894943,2.007188126,0.190101922,0.556823671,1.215342879,-0.669383526,-0.043749243,-0.143172309,-0.638801038,0.402783334,0.504550258,-1.196053982,1.586384773,0.466889769,0.167190135,0.01570569,0.966843665,1.493894935,-0.493467093
7982,0.33786538,1.310514688,0.265019894,2.419876099,-0.141034991,0.44708246,-0.250260353,1.052453637,0.43382585,-0.946106136,0.573036915,-0.07334508,0.091523405,-0.050321132,-0.115745291,1.515282989,0.376854151,1.257977247,-1.646456003,0.711677417,-0.405472338,0.635532791,-0.104061693,0.33395189,0.436641902,-0.351674289,1.089252591,-0.705553532,-0.026572783,-0.179150015,0.636109769,1.888973534,0.328126013,0.263585657,-0.747351944,0.569030523,-0.082677633,-0.284406573,-0.698723853,0.031160459,0.396817714,0.989702463,0.389055073,1.277762346,-0.320015132,-0.739222109,0.153287441,0.128335297,0.237649858
7994,0.348619043,-2.912464142,-0.37067154,-2.058552265,-1.592614174,-0.644853234,-1.465828419,0.315193832,0.817601204,0.820148885,-0.654707614,-2.156598091,-0.237047389,1.157248497,1.206204534,-0.470748588,0.329537094,0.4592219,-0.497943103,-0.681181058,-0.288644344,0.257931961,-1.578565955,0.338153571,0.192298546,0.909362614,-0.234312341,-2.185871601,0.647875667,-0.57889998,0.202279426,0.052244723,0.649372935,1.55804646,-0.583837628,-1.280295968,-0.258001151,0.097176403,-0.570344746,0.023937583,-0.038357615,-2.356688023,-0.055300578,0.048674453,1.00055325,-0.287902296,-1.108782768,0.244481668,-1.879859686
8050,-0.229564768,-1.37396729,-2.926831245,-4.177767754,-4.245670319,-0.609362721,-5.833241463,0.509247065,0.282595068,-0.452309102,-0.832211463,-3.442079544,-1.604808472,-1.009385347,-0.266873598,-0.219523385,0.334224522,-0.830231547,-0.496711254,-0.982551903,-0.550293088,-0.241655799,0.564946532,0.296529144,0.007964104,0.179809555,-0.878154278,0.103417851,-1.050982237,-4.037549973,-4.999908924,-2.015642643,0.125013351,-0.786849022,-0.467529416,0.293791831,-0.517959177,0.035944834,-1.098083019,-0.025086313,-0.964113712,-0.208044559,-0.032995157,-4.478260219,0.382202655,-0.923206925,-0.509043932,-1.625380754,-2.741545916
8061,0.0699146,0.198396444,0.41640982,-1.871707678,-0.016133785,-0.56633842,-0.145799071,-0.993676186,-0.895029247,-0.30087024,-1.360208599,-0.036091983,0.578418732,-1.51328373,-1.914416075,0.234026372,0.518689096,-1.830911875,0.133756295,-0.113355499,-1.207571626,-0.947433466,0.198182449,0.393572718,-0.724676073,-0.053559437,0.290536195,-0.681795657,0.192330047,0.164700001,-0.110622823,-1.20930906,0.446995139,0.018061906,-2.537356138,-0.189993486,-1.72518906,-0.429068834,-0.190492526,1.188111722,-0.487717152,2.94881773,1.673832059,-0.380183473,-0.815529704,-1.052620173,-1.246892929,-0.491401255,1.014542103
8091,-3.870449557,-1.45593667,-0.983776689,-2.539479017,-1.45685935,-0.15979439,-1.894953012,0.170953065,0.678899407,-1.949628353,-0.756692059,0.470488906,-0.224618703,-3.140957117,-3.767141819,-4.809145689,0.188546047,-3.08459425,-0.582020164,-0.999521583,-0.502299547,-0.46673584,-0.285566688,1.391394973,-0.550743937,1.291626811,-4.553251982,-0.473083615,0.71686393,-0.311949968,-4.157081604,-4.613478184,0.124563016,-3.011855602,-3.741217852,-0.696040273,0.108437836,-0.140578926,0.102418303,-0.671113104,0.380945593,2.228729248,-0.315770119,-5.125099659,0.506687939,-0.37329489,1.328098297,-0.036068894,0.057635725
8202,1.000050077,1.595468521,-2.886155128,1.373106718,-3.714850903,0.357647359,-0.607690692,-0.404377759,-0.649228632,-0.134903789,0.193944938,-0.443760008,0.099060312,0.242516279,-0.680064142,1.188273668,0.770668387,2.66362381,-0.005484025,0.652675241,0.5371629,-0.531484737,-1.823251247,-0.042524159,0.679937422,-0.651048481,1.290340364,-0.23268573,-1.543613791,-1.591750026,1.237046078,1.556701362,-0.16197364,-0.879054368,0.432689577,0.281415522,-1.119443327,-0.284079343,-0.515065193,0.591615573,-0.127121449,2.09489131,-3.405522108,1.95327878,-0.652281404,-0.563688397,-0.309049964,0.543561161,-0.552277923
8204,-5.100097336,-0.898213148,-1.796904564,-3.439240456,-1.985651612,0.508680403,-0.420226276,0.414672077,-3.819402933,-1.494153142,-2.8046495,-1.701240897,-0.443660438,-2.180298567,-2.826134682,-4.84823966,0.213543266,-2.326038599,-0.08820954,-0.795494005,-0.513697088,-1.017342234,0.303096235,-0.212800384,0.262346655,-0.570356965,-5.035513639,-0.464171469,-1.146974444,-2.928249836,-3.406010032,-3.08718574,0.941630065,-2.650449276,-2.598059654,-1.030563474,-0.229782626,-0.086368829,-0.097560443,-0.135036536,-1.142465174,0.929756165,-0.829831123,-3.21435082,0.394466788,0.256932616,-0.13651523,-0.632917225,0.258047312
8243,-0.544577635,-0.83985579,1.443388224,-0.061326399,1.374351263,-0.007437047,1.498295546,-0.507911921,1.206496239,-0.632346928,0.481330629,-1.170601726,-0.343604222,-0.642539918,-0.59479022,-0.310055234,-0.733881295,-0.180622399,-2.307098866,-0.889421225,-0.690659285,0.289065318,-0.376823127,-0.140479326,0.251120746,0.345457375,-0.664480239,0.113344677,-1.232901573,0.485050023,-1.341430068,-0.404315859,-0.046686828,-1.667743802,-0.021800086,-0.553977013,-0.038422391,-0.330786139,0.215510577,-0.15215794,0.180965409,1.365380049,0.891253471,-0.452940896,-0.120231263,-0.102720708,0.030561574,1.195986152,-0.080076784
8270,4.474981351,3.180952549,0.223060027,3.036645174,0.756872058,0.070270702,3.645038128,-0.459672332,0.846139193,0.714052558,1.689318988,2.504962921,-0.800751053,1.105157018,1.226808071,2.794302225,-0.02835533,1.677524447,1.924499869,1.509154916,0.617012799,2.5308652,4.606001854,-0.314177275,-0.417751014,0.03729587,2.823743224,3.070916891,-0.075472489,1.310799956,3.924284339,3.791580558,-1.680967569,0.074151263,2.17975235,1.105773687,-0.793483142,-0.096722186,-0.010641422,0.299537942,0.102147177,2.354121208,0.236438259,3.928910851,0.817184687,0.259240419,2.064725876,0.129390419,0.66334188
8312,0.322888663,-1.003984451,-2.554354906,-3.33681345,-3.532761097,0.180168703,-0.864248395,-0.199267536,0.324121952,-0.276819706,-0.469025455,-0.911531091,0.315327734,0.69611448,0.029063731,0.283141933,0.79938215,-0.09197399,-0.594943821,-0.684887528,-0.14597173,-0.427751685,0.404756188,0.718797565,-1.946053028,-0.180466369,-0.64282541,-0.484631836,-0.969619155,-0.602050006,0.286068559,-1.086717844,0.213192672,-0.36154449,0.659589052,0.070671789,0.117504224,-0.329273492,-0.082910016,-1.108722627,-0.331415772,-4.294427872,-1.483197093,-0.908748567,0.797021985,-1.221635461,-0.824684501,-1.639624596,-0.893214107
8318,0.666830711,-2.903238773,-2.168359518,-0.476153344,-1.382992506,0.172879741,-2.759958744,-1.625023603,-0.639271259,0.368172795,-0.941881284,-3.587436676,0.455758989,0.733925939,1.232089162,1.426985145,0.680038154,0.082873717,0.208352685,0.278930403,-0.170723528,-1.744105797,-1.041052818,0.555420876,-0.530764699,0.249588877,1.903943062,-1.248745441,-0.142609403,-2.46085,1.098642528,1.17168501,-0.729084015,-0.071989276,1.182106614,-0.77676785,-0.255614862,0.47763145,0.909201086,0.246698186,-0.012802035,-1.149093628,-0.067770503,0.861559004,0.963175535,-0.142298818,-0.467417598,0.274711758,-1.831035376
8321,1.548735753,-2.343289852,1.36953783,0.092255414,1.09223628,0.21930176,-0.049057722,-0.360623419,-0.913009882,0.636982143,0.365865654,-3.747288704,0.362199441,0.232369363,0.605677962,1.819152832,-0.424388319,0.641033888,-0.227472514,-0.226348951,0.142516255,-0.153664369,0.187228113,0.461884469,-0.8710199,0.170463681,2.123823225,0.191804275,-0.292817324,-0.377949983,0.996226296,1.086346984,-0.156011686,0.653078794,1.267383456,0.465192646,0.027100563,-0.248443171,-0.468061328,-0.137851607,0.81633836,1.697369576,0.181190252,1.48089689,-1.504381299,0.610777855,0.370477617,0.130111694,0.915672719
8324,-5.528455584,0.614916146,1.316149831,-0.921083868,1.036692858,-0.181747288,1.08470118,0.149827898,0.054273248,-1.665124774,1.070244936,0.227910638,-0.179451622,-3.211884975,-2.971838236,-5.301804781,-0.408606261,0.973661005,0.401045948,0.545427285,-1.142463565,1.057827119,3.601910591,0.028300241,-0.491660655,0.199085385,-4.750096798,1.266569734,0.254224956,0.111200005,-3.85447669,-2.353278995,-1.303019047,-2.22179842,-3.29837656,1.410224915,0.037549894,-0.567840695,-0.223128453,2.144892991,0.336179823,0.759739041,2.14535141,-4.237869263,-0.501166523,-0.036000926,0.358280122,1.691884875,5.003647327
8349,1.273357163,-0.202638954,3.034436226,3.057427883,2.41247797,0.056753814,-1.019971132,0.700126648,-0.622950256,0.862010956,1.150876629,-1.043480158,-0.143358342,2.069934368,1.317101598,-0.026689112,-0.54939425,2.224989414,-0.523100793,-1.514777273,-0.138652846,0.299967258,-0.174174204,-0.350028992,0.310363352,0.137796953,-0.248207599,-0.135736644,-0.250083238,0.452149987,0.279383227,-0.018638663,0.410559803,1.451561451,1.456404805,-0.245499581,-0.570707358,-0.144129753,-0.944008589,0.582666397,-1.265716806,2.913223505,-0.625072181,-1.416563988,0.525077939,-0.60114044,-0.081563443,2.383010626,0.597836494
8396,-0.157041908,-0.239143014,-1.066862822,-3.159234762,-1.218489408,0.354575694,-1.065067768,0.034080535,-0.636437833,-3.803371429,-0.814539258,-2.782342911,0.288445551,-3.132157803,-1.632987857,-0.752945453,0.37359339,-1.356311083,0.473928005,0.863052577,-0.558020115,-1.27418824,-2.500266075,-0.663450778,0.859939516,0.117375538,-0.969105572,-0.893629193,0.296408474,-5.331299782,-1.506289601,0.126478434,-0.163051069,-0.59450841,-2.076749086,0.216320127,-0.004924893,0.309326291,0.266929746,-0.687673807,0.065765291,-5.82570982,-0.420099199,-1.042607754,-0.043904625,-0.419735134,0.457953066,0.896502018,-0.220024973
8440,-2.399627429,-0.415021896,-6.132902622,-2.833599091,-2.013145447,-0.391034275,0.921842515,0.362533927,-0.255969286,-0.354557931,0.693164523,0.146374345,0.551614344,-0.497313201,-1.414109707,-0.731888235,-0.075935602,-2.200591564,-0.062794425,-0.772564411,-0.313983291,-0.496345759,1.433391452,0.472339988,0.398805648,0.331945539,-1.456366509,0.340192854,-0.0147839,-2.305500031,-1.226112187,-0.726668596,-0.095133208,-0.965326369,-1.270467639,-1.894881368,-0.088754453,0.528150797,-1.33194232,-0.240997791,-0.340314608,-1.318850636,-1.496169806,-1.160155594,0.485914499,-0.643333316,-0.25195536,-1.622314453,-0.668501973
8444,-3.336016541,-2.371646881,-7.531591415,-4.278439999,-4.503244877,-0.612492979,-0.368448436,0.36411041,-0.092383161,-0.297203064,0.605639698,-1.26614368,0.310453221,-1.080704451,-2.400218964,-3.187781811,0.353806913,-1.746109247,-0.33285144,-0.589159645,0.420522392,-0.409450076,0.38220644,0.091421336,-0.473058343,0.86233294,-3.233503699,-0.183191299,-0.126587868,-1.275850058,-3.224474192,-3.339393377,0.271994561,-1.194806814,-2.723623753,-2.012146235,-0.474425673,-0.053326014,-0.338252753,-0.202251334,-0.302723452,-0.804349422,-1.243506312,-3.567689061,0.585575819,1.154663324,0.357335865,-1.462044716,-0.135879144
8446,-7.19852411,-0.510859251,-4.182557583,-3.846613407,-2.030604124,0.104650155,1.558998585,-0.426297754,-0.84837693,-0.627177358,1.030359906,-1.668079138,0.848187,-3.813146114,-4.350978851,-7.771395206,-0.095195636,-1.411816359,-0.392645717,-0.915404022,0.155303329,-0.868465527,1.578709126,-0.206088662,-0.45809707,0.108557686,-8.358831406,1.006789804,0.150617212,-2.223550081,-6.901275873,-7.435880423,-0.853797913,-2.155131102,-4.624489307,0.409796417,-0.220624149,-2.474621773,-0.242493898,-0.325223923,-0.576105922,-6.817827225,-1.501489162,-7.680903435,1.080414534,-0.405069172,1.463785529,-0.940152705,-0.385197639
8480,1.13860565,-5.850831985,0.023533329,-1.352686524,0.50968492,0.319999993,-3.416069984,-0.54491353,0.173033372,0.581537902,-0.782606481,-4.094554901,-0.354483038,2.007884502,0.395919383,-0.965179682,0.324597955,-2.877445698,-2.900035143,-0.833490893,0.826766789,-1.956004724,-0.240225062,-0.100952327,-7.911672115,-0.269970238,-1.039308548,-0.114340439,0.310629994,-6.202199936,0.810012639,0.029528618,0.185539052,-0.453197718,1.2677387,-0.881697178,-1.254910946,-1.939664602,-1.037184477,-0.666290849,-0.879026413,-8.500533104,0.30380857,-2.030204028,0.338170975,0.521133959,-0.742844224,0.48283571,-0.987090766
8503,0.569178219,-0.344200075,-0.365374237,-0.589209795,0.146290109,0.065682009,0.768636584,-0.466735274,-0.785740256,-0.307509899,-0.909128652,-0.25745517,-0.229818031,0.733257294,0.873672724,-0.1561369,-6.609568119,0.62307924,0.166461661,0.08268977,0.188690677,-0.290472298,0.296692967,-0.590814054,0.114154421,0.69110018,-0.227050982,-0.735730171,0.483460784,-4.003349781,-1.584645975,-0.525015742,0.449089438,-0.015930623,1.046696067,-2.154169083,-1.196746916,-0.254185051,0.438585401,-0.763705015,0.22787936,1.246273518,0.133860275,-0.221921563,0.595717907,0.254123211,-0.565633833,0.696176767,-0.330082893
8508,-0.133885596,0.241261274,1.779699326,-0.889825046,1.644521832,-0.525858462,1.077724218,0.943850875,0.245686412,0.908361018,-1.382462766,0.400870681,-0.352825038,0.928576648,-0.32409212,2.095118761,-0.121015489,-0.481426001,-0.766443312,-0.168587962,0.417749107,-0.117065668,-3.69716692,-0.586127996,-0.140820742,-0.344180286,1.102996148,0.149250835,0.169643044,1.740700006,-0.133570604,-0.37708275,2.069153786,1.931169987,2.60748148,0.634889543,-1.752958626,-0.4438034,-0.258256435,-0.662354589,0.563368812,3.246500254,0.425981939,-0.023001477,-0.397601277,1.707022905,-0.257993162,1.522977591,1.871218443
8518,-0.605084305,0.46054554,-2.190066338,0.599382997,-2.947769642,-0.217953771,-0.036765248,-0.945492506,0.611558259,-0.449244946,0.102144298,-0.246099427,-0.228414878,0.891513824,0.566641092,-1.848002553,-0.349166691,0.65817678,-1.930580258,-2.602789506,-0.283584118,0.033439397,1.786735892,0.323220432,-4.518408775,0.291408211,0.289402187,0.263130665,-0.667497993,-0.397400022,0.558810726,-0.677811384,0.189394802,-0.295299619,1.838203073,0.640548825,-1.558905423,-0.154459149,-1.107071638,-1.048073769,-2.410999537,-4.957758904,0.594083369,-1.157323509,0.349471956,-0.646519303,0.49454999,1.149238348,-0.244151145
8520,1.609997514,-2.826905489,-1.535394788,0.704736471,-1.325017214,0.128089666,-2.457962513,-0.627602816,0.132967889,-1.030575395,-1.342381359,-2.802271843,-0.048053592,-0.253733277,0.866598785,-0.884595603,0.056913242,0.578062654,1.260138869,0.671091959,0.42917493,0.558010976,-4.342073441,0.484570235,0.606875956,0.281381726,0.792440735,0.305033684,0.093542174,-1.021800041,1.346961141,1.302296668,-0.297269315,-0.712627649,0.575185776,0.024016943,-0.506024629,-1.882371426,1.34442997,-0.547547489,0.308086157,-0.729926169,-1.226211429,1.728167653,-0.398777783,0.120747939,-0.40167135,-0.994279623,-1.308698058
8550,-4.230209395,-2.194531918,2.86525774,-2.747659445,1.266369343,0.210566059,-1.836936355,0.854602158,0.031386979,0.195978358,0.339068718,-1.334487557,0.90402893,-1.946405649,-4.41971159,-5.005459785,0.503637195,-2.644247532,-2.009835005,-0.817891218,-0.350206137,-0.98951229,-0.086441934,0.467395812,0.325780392,-0.668605328,-4.043711662,-0.615450919,-0.171646833,-1.719949961,-3.456809521,-4.253685117,-0.219392046,-0.90577054,-3.253059626,-2.710028887,-0.5208278,-0.786685228,-0.9843297,0.280744046,-0.877614796,6.008823395,1.258661747,-5.561798334,-2.163612843,0.491022408,0.465536416,0.600696981,1.267838359
