source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,dip_url,sources,references,nsources,nrefs
P55085,P08754,F2RL1,GNAI3,1,1,0,1,1,0,,SIGNOR,SIGNOR:31160049,1,1
Q16539,O43255,MAPK14,SIAH2,1,1,0,1,1,0,,SIGNOR;iPTMnet,SIGNOR:17003045;iPTMnet:17003045,2,2
O00254,P63096,F2RL2,GNAI1,1,1,0,1,1,0,,SIGNOR,SIGNOR:31160049,1,1
P18031,O43561,PTPN1,LAT,1,0,1,1,0,1,,DEPOD;DOMINO;HPRD;InnateDB;SIGNOR;Wang,DEPOD:12857726;DOMINO:12857726;HPRD:12857726;InnateDB:12857726;SIGNOR:12857726,6,5
Q96RI0,P19086,F2RL3,GNAZ,1,1,0,1,1,0,,SIGNOR,SIGNOR:31160049,1,1
Q9UKB1,Q9UMX1,FBXW11,SUFU,1,1,0,1,1,0,,ACSN;SIGNOR,ACSN:12820959;ACSN:15071497;ACSN:15340381;ACSN:15688063;ACSN:16371461;ACSN:16611981;ACSN:16651270;ACSN:17053147;ACSN:18813803;ACSN:19797085;SIGNOR:10564661,2,11
Q13387,O14733,MAPK8IP2,MAP2K7,1,1,0,1,1,0,,BioGRID;HPRD;InnateDB;SIGNOR;Wang,BioGRID:10756100;HPRD:10490659;HPRD:10756100;InnateDB:10756100;SIGNOR:10490659;SIGNOR:9733513,5,6
P18031,Q8TD08,PTPN1,MAPK15,1,0,1,1,0,1,,ProtMapper;SIGNOR;SIGNOR_ProtMapper,ProtMapper:16336213;SIGNOR:16336213,3,2
P18031,P08581,PTPN1,MET,1,0,1,1,0,1,,DEPOD;IntAct;Lit-BM-17;NCI-PID_ProtMapper;ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,DEPOD:18819921;IntAct:16537444;IntAct:18579758;IntAct:22789536;Lit-BM-17:16537444;Lit-BM-17:18579758;Lit-BM-17:22789536;ProtMapper:16537444;ProtMapper:18819921;SIGNOR:16537444;SIGNOR:18819921,9,11
O14842,Q03113,FFAR1,GNA12,1,1,0,1,1,0,,SIGNOR,SIGNOR:31160049,1,1
P17252,O60500,PRKCA,NPHS1,1,1,0,1,1,0,,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet,PhosphoSite:21321125;ProtMapper:21321125;SIGNOR:21321125;iPTMnet:21321125,9,4
P05771,P49768,PRKCB,PSEN1,1,1,0,1,1,0,,ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet,ProtMapper:14576165;SIGNOR:14576165;iPTMnet:14576165,4,3
P49336,Q01094,CDK8,E2F1,1,0,1,1,0,1,,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,PhosphoSite:20616879;PhosphoSite:22945643;ProtMapper:18794899;ProtMapper:22945643;SIGNOR:18794899;SIGNOR:22945643;iPTMnet:18794899;iPTMnet:22945643,13,8
O15552,Q14344,FFAR2,GNA13,1,1,0,1,1,0,,SIGNOR,SIGNOR:31160049,1,1
Q14192,P10275,FHL2,AR,1,1,0,1,1,0,,CancerCellMap;HPRD;Lit-BM-17;NetPath;SIGNOR;Wang,CancerCellMap:10654935;HPRD:10654935;Lit-BM-17:10654935;NetPath:10654935;NetPath:17192406;SIGNOR:10654935,6,6
P18031,P25963,PTPN1,NFKBIA,1,0,1,1,0,1,,DEPOD;HPRD;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:8940099;HPRD:8940099;ProtMapper:8940099;SIGNOR:8940099,5,4
Q5NUL3,Q5JWF2,FFAR4,GNAS,1,1,0,1,1,0,,SIGNOR,SIGNOR:31160049,1,1
Q9HAU4,O15198,SMURF2,SMAD9,1,0,1,1,0,1,,SIGNOR,SIGNOR:22298955,1,1
P05230,P22455,FGF1,FGFR4,1,1,0,1,1,0,http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=8296,Baccin2019;BioGRID;CellPhoneDB;DIP;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPRD;HPRD_LRdb;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;iTALK,Baccin2019:10336501;Baccin2019:10736564;Baccin2019:8663044;BioGRID:10336501;BioGRID:10736564;DIP:7680645;HPRD:10336501;HPRD:10736564;LRdb:16597617;Lit-BM-17:10336501;Lit-BM-17:10736564;Lit-BM-17:11714710;Lit-BM-17:25241761;Lit-BM-17:7680645;SIGNOR:1385111;SIGNOR:17306385,20,16
O15357,Q9ULV8,INPPL1,CBLC,1,0,1,1,0,1,,SIGNOR,SIGNOR:15668240,1,1
P18031,P09619,PTPN1,PDGFRB,1,0,1,1,0,1,,DEPOD;DOMINO;HPRD;HPRD-phos;IntAct;KEA;Kinexus_KEA;NCI-PID_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,DEPOD:7545675;DEPOD:7693671;DEPOD:9355745;DOMINO:9355745;HPRD-phos:7545675;HPRD:7545675;IntAct:12614164;IntAct:19167335;IntAct:9355745;KEA:14966296;KEA:7876130;KEA:8290276;ProtMapper:12424235;ProtMapper:18567737;ProtMapper:7545675;SIGNOR:18567737,12,16
P18031,Q05655,PTPN1,PRKCD,1,0,1,1,0,1,,KEA;Kinexus_KEA;SIGNOR,KEA:15133032;KEA:17570831;SIGNOR:11350745,3,3
Q8NBI6,P46531,XXYLT1,NOTCH1,1,1,0,1,1,0,,SIGNOR,SIGNOR:22117070,1,1
P18031,Q05397,PTPN1,PTK2,1,0,1,1,0,1,,Adhesome;DEPOD;DOMINO;ProtMapper;SIGNOR;SIGNOR_ProtMapper,Adhesome:16291744;Adhesome:9418872;DEPOD:16291744;DEPOD:9418872;DOMINO:16291744;ProtMapper:16291744;SIGNOR:16291744,6,7
P18031,P08922,PTPN1,ROS1,1,0,1,1,0,1,,DOMINO;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DOMINO:17416557;ProtMapper:17416557;SIGNOR:17416557,4,3
O95684,Q15691,FGFR1OP,MAPRE1,1,1,0,1,1,0,,SIGNOR;Wang,SIGNOR:16314388,2,1
P18031,P12931,PTPN1,SRC,1,1,1,1,1,0,,Adhesome;BioGRID;DEPOD;DOMINO;HPRD;HPRD-phos;InnateDB;IntAct;KEA;Kinexus_KEA;Lit-BM-17;NCI-PID_ProtMapper;ProtMapper;REACH_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang,Adhesome:11007774;Adhesome:12857726;Adhesome:15866871;Adhesome:16115959;Adhesome:1646596;Adhesome:16537444;Adhesome:17092689;Adhesome:17974954;Adhesome:9600099;BioGRID:9600099;DEPOD:11007774;DEPOD:15866871;DEPOD:16115959;DEPOD:17974954;DOMINO:11007774;DOMINO:17974954;HPRD-phos:11007774;HPRD-phos:12468645;HPRD-phos:8647855;HPRD-phos:9261115;HPRD:11007774;HPRD:12468645;HPRD:8647855;HPRD:9261115;InnateDB:12857726;IntAct:11007774;IntAct:12857726;IntAct:16115959;IntAct:16537444;IntAct:17092689;IntAct:17974954;IntAct:9600099;KEA:10698938;Lit-BM-17:11007774;Lit-BM-17:12857726;Lit-BM-17:15866871;Lit-BM-17:16115959;Lit-BM-17:16537444;Lit-BM-17:17092689;Lit-BM-17:17974954;Lit-BM-17:9600099;ProtMapper:11007774;ProtMapper:11346638;ProtMapper:12857726;ProtMapper:15866871;ProtMapper:16115959;ProtMapper:17974954;ProtMapper:18332219;ProtMapper:25585026;SIGNOR:11007774;SIGNOR:12857726;SIGNOR:17974954,19,52
P18031,O75886,PTPN1,STAM2,1,1,0,1,1,0,,DEPOD;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:20504764;ProtMapper:20504764;SIGNOR:20504764,4,3
Q8NFG4,Q9HB90,FLCN,RRAGC,1,1,0,1,1,0,,SIGNOR,SIGNOR:24095279,1,1
P18031,P51692,PTPN1,STAT5B,1,0,1,1,0,1,,DEPOD;DOMINO;HPRD;InnateDB;NCI-PID_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,DEPOD:10993888;DOMINO:12237455;HPRD:12237455;InnateDB:12237455;ProtMapper:10993888;SIGNOR:10993888,9,6
P21462,P63096,FPR1,GNAI1,1,1,0,1,1,0,,SIGNOR,SIGNOR:31160049,1,1
Q16825,P12931,PTPN21,SRC,1,1,0,1,1,0,,DEPOD;HPRD;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:15143158;HPRD:15143158;HPRD:7519780;ProtMapper:15143158;SIGNOR:15143158,5,5
Q9Y2R2,P22681,PTPN22,CBL,1,0,1,1,0,1,,HPRD;NetPath;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,HPRD:10068674;NetPath:10068674;ProtMapper:10068674;SIGNOR:10068674,6,4
Q9Y2R2,P20963,PTPN22,CD247,1,0,1,1,0,1,,DEPOD;HPRD;IntAct;SIGNOR,DEPOD:16461343;HPRD:16461343;IntAct:16461343;SIGNOR:16461343,4,4
Q9Y2R2,P43403,PTPN22,ZAP70,1,0,1,1,0,1,,DEPOD;HPRD;IntAct;KEA;Kinexus_KEA;ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:16461343;HPRD:16461343;IntAct:16461343;KEA:15659558;ProtMapper:16461343;SIGNOR:16461343,9,6
P17706,P00533,PTPN2,EGFR,1,0,1,1,0,1,,BioGRID;DEPOD;HPRD;NCI-PID_ProtMapper;ProtMapper;SIGNOR;Wang,BioGRID:11514572;DEPOD:10488121;DEPOD:11479308;DEPOD:9488479;HPRD:15588985;HPRD:9488479;ProtMapper:10488121;ProtMapper:11479308;ProtMapper:9488479;SIGNOR:11514572;SIGNOR:15592458,7,11
P17706,Q02790,PTPN2,FKBP4,1,0,1,1,0,1,,DEPOD;HPRD;SIGNOR,DEPOD:12552015;HPRD:15509512;SIGNOR:12552015,3,3
P17706,P06241,PTPN2,FYN,1,0,1,1,0,1,,ProtMapper;SIGNOR;SIGNOR_ProtMapper,ProtMapper:22080863;SIGNOR:22080863,3,2
P17706,P17302,PTPN2,GJA1,1,1,0,1,1,0,,ProtMapper;SIGNOR;SIGNOR_ProtMapper,ProtMapper:24849651;SIGNOR:24849651,3,2
P17706,P08581,PTPN2,MET,1,0,1,1,0,1,,DEPOD;NCI-PID_ProtMapper;ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,DEPOD:18819921;ProtMapper:18819921;SIGNOR:18819921,7,3
P17706,P29353,PTPN2,SHC1,1,0,1,1,0,1,,Adhesome;DEPOD;HPRD;HPRD-phos;NCI-PID_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,Adhesome:9488479;DEPOD:9488479;HPRD-phos:15588985;HPRD-phos:9488479;HPRD:15588985;HPRD:9488479;ProtMapper:9488479;SIGNOR:9488479,9,8
P17706,P42226,PTPN2,STAT6,1,0,1,1,0,1,,DEPOD;InnateDB;NCI-PID_ProtMapper;ProtMapper;SIGNOR;Wang,DEPOD:17210636;InnateDB:17210636;ProtMapper:17210636;ProtMapper:18716132;SIGNOR:17210636,6,5
P06241,Q14643,FYN,ITPR1,1,1,0,1,1,0,,HPRD;HPRD_KEA;HPRD_MIMP;KEA;MIMP;NetPath;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,HPRD:14761954;KEA:14761954;NetPath:8633244;PhosphoSite:14761954;PhosphoSite:18056410;ProtMapper:14761954;ProtMapper:28598420;SIGNOR:14761954;iPTMnet:14761954;phosphoELM:14761954,23,10
P17706,O00401,PTPN2,WASL,1,0,1,1,0,1,,DEPOD;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:16293614;ProtMapper:16293614;SIGNOR:16293614,4,3
P26045,P55072,PTPN3,VCP,1,0,1,1,0,1,,DEPOD;HPRD;HPRD-phos;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:10364224;HPRD-phos:10364224;HPRD-phos:15588985;HPRD:10364224;HPRD:15588985;ProtMapper:10364224;SIGNOR:10364224,6,7
P54829,Q16611,PTPN5,BAK1,1,1,0,1,1,0,,DEPOD;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:20959805;ProtMapper:20959805;SIGNOR:20959805,4,3
P54829,P06241,PTPN5,FYN,1,0,1,1,0,1,,DEPOD;HPRD;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:11983687;HPRD:11983687;ProtMapper:11983687;ProtMapper:22840751;SIGNOR:11983687,6,5
P54829,Q16539,PTPN5,MAPK14,1,1,1,1,1,0,,ELM;SIGNOR;Wang,ELM:23932588;ELM:9857190;SIGNOR:23932588,3,3
P29350,P63261,PTPN6,ACTG1,1,0,1,1,0,1,,ProtMapper;SIGNOR;SIGNOR_ProtMapper,ProtMapper:12646642;SIGNOR:12646642,3,2
P29350,Q14790,PTPN6,CASP8,1,1,1,1,1,0,,Adhesome;DEPOD;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,Adhesome:18086677;DEPOD:18086677;ProtMapper:18086677;SIGNOR:18086677,6,4
P29350,P21854,PTPN6,CD72,1,0,1,1,0,1,,HPRD;NetPath;SIGNOR;Wang,HPRD:15588985;HPRD:9590210;HPRD:9740800;NetPath:11356834;SIGNOR:9740800,4,5
P29350,P32927,PTPN6,CSF2RB,1,0,1,1,0,1,,HPRD;NetPath;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,HPRD:8246974;HPRD:9162089;HPRD:9254654;NetPath:9162089;ProtMapper:11812650;ProtMapper:9162089;SIGNOR:11812650;SIGNOR:9162089,6,8
P29350,P00533,PTPN6,EGFR,1,1,1,1,0,1,,CancerCellMap;DEPOD;HPRD;HPRD-phos;NetPath;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,CancerCellMap:7673163;DEPOD:9038217;HPRD-phos:9733788;HPRD:9733788;NetPath:7673163;ProtMapper:9733788;SIGNOR:9733788,9,7
P06213,P29350,INSR,PTPN6,1,1,0,1,1,0,,Adhesome;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;Kinexus_KEA;MIMP;NetworKIN_KEA;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,Adhesome:12468540;Adhesome:7512963;Adhesome:8114715;Adhesome:8692915;HPRD-phos:16497976;HPRD-phos:7512963;HPRD-phos:8114715;HPRD:12468540;HPRD:7512963;HPRD:8114715;HPRD:8692915;KEA:12468540;KEA:14699166;KEA:14757045;KEA:17570479;KEA:7512963;KEA:8114715;KEA:8692915;ProtMapper:18377662;ProtMapper:7512963;SIGNOR:7512963;iPTMnet:16497976;iPTMnet:7512963;iPTMnet:8114715,20,24
P29350,Q12809,PTPN6,KCNH2,1,0,1,1,0,1,,SIGNOR,SIGNOR:12361947,1,1
P29350,P35968,PTPN6,KDR,1,0,1,1,0,1,,DEPOD;HPRD;NCI-PID_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,DEPOD:18377662;HPRD:16453023;HPRD:9405464;ProtMapper:16337972;ProtMapper:18377662;ProtMapper:18840653;SIGNOR:18377662;SIGNOR:18840653,7,8
P06241,Q14524,FYN,SCN5A,1,0,1,1,0,1,,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,PhosphoSite:15831816;ProtMapper:15831816;SIGNOR:15831816;iPTMnet:15831816,10,4
P29350,O94916,PTPN6,NFAT5,1,0,1,1,0,1,,DEPOD;InnateDB;IntAct;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:20351292;InnateDB:20351292;IntAct:20351292;ProtMapper:20351292;SIGNOR:20351292,6,5
P29350,Q14289,PTPN6,PTK2B,1,0,1,1,0,1,,Adhesome;HPRD;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,Adhesome:10521452;Adhesome:10747947;HPRD:10521452;HPRD:10747947;ProtMapper:10521452;SIGNOR:10521452,6,6
P29350,P78314,PTPN6,SH3BP2,1,0,1,1,0,1,,Lit-BM-17;NCI-PID_ProtMapper;ProtMapper;SIGNOR;Wang,Lit-BM-17:16649996;ProtMapper:16649996;SIGNOR:16649996,5,3
P12931,P29350,SRC,PTPN6,1,1,1,1,1,0,,Adhesome;BEL-Large-Corpus_ProtMapper;HPRD;HPRD_MIMP;InnateDB;KEA;Kinexus_KEA;Li2012;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,Adhesome:9261115;HPRD:12468645;HPRD:8647855;HPRD:9261115;InnateDB:9261115;KEA:10488096;KEA:10574931;KEA:12468540;KEA:14699166;KEA:14757045;KEA:7512963;KEA:8114715;KEA:8692915;PhosphoSite:10488096;PhosphoSite:12468540;PhosphoSite:14551136;PhosphoSite:14699166;PhosphoSite:16649996;PhosphoSite:17675340;PhosphoSite:25535246;PhosphoSite:7512963;PhosphoSite:8114715;ProtMapper:14699166;ProtMapper:15212693;ProtMapper:21900501;SIGNOR:14699166;iPTMnet:14699166;phosphoELM:14699166,23,28
P29350,P40763,PTPN6,STAT3,1,1,1,1,0,1,,Adhesome;SIGNOR;Wang,Adhesome:10545526;Adhesome:15870198;SIGNOR:18508557,3,3
P35236,P28482,PTPN7,MAPK1,1,0,1,1,0,1,,DEPOD;HPRD;HPRD-phos;InnateDB;IntAct;Lit-BM-17;NCI-PID_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:10206983;DEPOD:10702794;DEPOD:16226275;HPRD-phos:10702794;HPRD:10206983;HPRD:10702794;HPRD:12592337;InnateDB:10206983;InnateDB:10702794;IntAct:10415025;IntAct:12592337;IntAct:25241761;Lit-BM-17:10206983;Lit-BM-17:10415025;Lit-BM-17:10702794;Lit-BM-17:12592337;Lit-BM-17:25241761;ProtMapper:10206983;ProtMapper:10702794;ProtMapper:16226275;SIGNOR:10415025;SIGNOR:10702794;SIGNOR:16226275,10,23
P43378,P06213,PTPN9,INSR,1,0,1,1,0,1,,ProtMapper;SIGNOR;SIGNOR_ProtMapper,ProtMapper:16679294;SIGNOR:16679294,3,2
Q9NPG1,P62873,FZD3,GNB1,1,1,0,1,1,0,,SIGNOR;Wang,SIGNOR:17251915,2,1
P43378,P46459,PTPN9,NSF,1,0,1,1,0,1,,DEPOD;HPRD;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:15322554;HPRD:15322554;ProtMapper:15322554;SIGNOR:15322554,5,4
P18433,Q14721,PTPRA,KCNB1,1,0,1,1,0,1,,SIGNOR,SIGNOR:16870705,1,1
P23467,P06213,PTPRB,INSR,1,0,1,1,0,1,,ProtMapper;SIGNOR;SIGNOR_ProtMapper,ProtMapper:10734133;SIGNOR:10734133,3,2
O60755,P63096,GALR3,GNAI1,1,1,0,1,1,0,,SIGNOR,SIGNOR:31160049,1,1
P23467,P28482,PTPRB,MAPK1,1,0,1,1,0,1,,SIGNOR,SIGNOR:21454675,1,1
P23467,P27361,PTPRB,MAPK3,1,1,0,1,1,0,,IntAct;SIGNOR,IntAct:12840032;IntAct:19167335;SIGNOR:12840032,2,3
P23467,P08581,PTPRB,MET,1,0,1,1,0,1,,DEPOD;HPRD;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:21454675;HPRD:16101282;ProtMapper:16101282;ProtMapper:21454675;SIGNOR:16101282;SIGNOR:21454675,5,6
P08575,P06241,PTPRC,FYN,1,1,0,1,1,0,,DEPOD;HPRD;HPRD-phos;KEA;Kinexus_KEA;NCI-PID_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,DEPOD:1533589;HPRD-phos:8980254;HPRD-phos:9535845;HPRD:12589038;HPRD:8980254;HPRD:9368621;HPRD:9535845;KEA:1985196;ProtMapper:11909961;ProtMapper:1464315;SIGNOR:11909961,10,11
P45983,Q14653,MAPK8,IRF3,1,1,0,1,1,0,,InnateDB;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet,InnateDB:19153595;PhosphoSite:23685991;PhosphoSite:29358709;ProtMapper:19153595;SIGNOR:19153595;iPTMnet:19153595,10,6
P23469,P28482,PTPRE,MAPK1,1,0,1,1,0,1,,DEPOD;HPRD;ProtMapper;SIGNOR;SIGNOR_ProtMapper,DEPOD:12754301;HPRD:12754301;ProtMapper:12754301;SIGNOR:12754301,5,4
P10586,P31749,PTPRF,AKT1,1,0,1,1,0,1,,ProtMapper;SIGNOR;SIGNOR_ProtMapper,ProtMapper:15896785;SIGNOR:15896785,3,2
P06241,P10586,FYN,PTPRF,1,1,1,1,0,1,,Adhesome;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;Wang;iPTMnet,Adhesome:12496362;Adhesome:18854310;HPRD-phos:12496362;HPRD:12496362;KEA:12496362;iPTMnet:12496362,11,6
P10586,P06239,PTPRF,LCK,1,1,0,1,1,0,,HPRD;SIGNOR,HPRD:12496362;SIGNOR:12496362,2,2
P10586,P19174,PTPRF,PLCG1,1,0,1,1,0,1,,SIGNOR,SIGNOR:11121408,1,1
P10586,P07949,PTPRF,RET,1,0,1,1,0,1,,ProtMapper;SIGNOR;SIGNOR_ProtMapper,ProtMapper:11121408;SIGNOR:11121408,3,2
P62873,P42336,GNB1,PIK3CA,1,1,0,1,1,0,,SIGNOR;Wang,SIGNOR:16537363,2,1
P28482,Q9UKX7,MAPK1,NUP50,1,1,1,1,1,1,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,ProtMapper:19767751;SIGNOR:19767751;iPTMnet:19767751,9,3
Q03113,O15085,GNA12,ARHGEF11,1,1,0,1,1,0,,HPRD;KEGG-MEDICUS;SIGNOR,HPRD:10026210;SIGNOR:11799111,3,2
P07949,Q16539,RET,MAPK14,1,1,0,1,1,0,,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,HPRD-phos:16153436;HPRD-phos:16497976;HPRD-phos:17016520;HPRD-phos:18088087;HPRD-phos:18452278;HPRD-phos:18669648;HPRD-phos:18691976;HPRD-phos:19651622;HPRD-phos:19901323;HPRD-phos:20068231;HPRD:16153436;KEA:10781613;KEA:15592455;KEA:15659558;KEA:15674326;KEA:15735649;KEA:15972258;KEA:16083285;KEA:16153436;KEA:17081983;KEA:7750576;KEA:8622669;ProtMapper:17126298;ProtMapper:17548358;ProtMapper:7535770;ProtMapper:8622669;SIGNOR:17126298;SIGNOR:17548358;SIGNOR:7535770;SIGNOR:8622669;iPTMnet:16153436;iPTMnet:16497976;iPTMnet:17016520;iPTMnet:17126298;iPTMnet:17548358;iPTMnet:18088087;iPTMnet:18452278;iPTMnet:18669648;iPTMnet:18691976;iPTMnet:19651622;iPTMnet:19901323;iPTMnet:20068231;iPTMnet:7535770;iPTMnet:8622669,15,44
P36888,P29353,FLT3,SHC1,1,1,0,1,1,0,,HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,HPRD-phos:10482988;HPRD-phos:10764799;HPRD-phos:10816433;HPRD-phos:10896916;HPRD-phos:10921922;HPRD-phos:11075717;HPRD-phos:12237775;HPRD-phos:16497976;HPRD-phos:17016520;HPRD-phos:17389395;HPRD-phos:18452278;HPRD-phos:18578522;HPRD-phos:18669648;HPRD-phos:19651622;HPRD-phos:19664994;HPRD-phos:19901323;HPRD-phos:20068231;HPRD-phos:20230923;HPRD-phos:9096689;HPRD-phos:9121430;HPRD-phos:9388490;HPRD-phos:9446569;HPRD-phos:9710204;HPRD-phos:9741627;KEA:10482988;KEA:10764799;KEA:10816433;KEA:10891441;KEA:10896916;KEA:10921922;KEA:11075717;KEA:11687594;KEA:12237775;KEA:12522270;KEA:15592455;KEA:8610109;KEA:8702728;KEA:9096689;KEA:9121430;KEA:9388490;KEA:9446569;KEA:9685404;KEA:9710204;KEA:9741627;KEA:9927207;ProtMapper:10482988;SIGNOR:10482988;iPTMnet:10482988;iPTMnet:10764799;iPTMnet:10816433;iPTMnet:10896916;iPTMnet:10921922;iPTMnet:11075717;iPTMnet:12237775;iPTMnet:16497976;iPTMnet:17016520;iPTMnet:17389395;iPTMnet:18452278;iPTMnet:18578522;iPTMnet:18669648;iPTMnet:19651622;iPTMnet:19664994;iPTMnet:19901323;iPTMnet:20068231;iPTMnet:20230923;iPTMnet:9096689;iPTMnet:9121430;iPTMnet:9388490;iPTMnet:9446569;iPTMnet:9710204;iPTMnet:9741627,13,71
P23470,O60674,PTPRG,JAK2,1,0,1,1,0,1,,ProtMapper;SIGNOR;SIGNOR_ProtMapper,ProtMapper:25624455;SIGNOR:25624455,3,2
P08754,O95379,GNAI3,TNFAIP8,1,1,0,1,1,0,,SIGNOR,SIGNOR:20607800,1,1
P16520,P19174,GNB3,PLCG1,1,1,0,1,1,0,,SIGNOR,SIGNOR:23074268,1,1
P59768,P42336,GNG2,PIK3CA,1,1,0,1,1,0,,SIGNOR;Wang,SIGNOR:16537363;SIGNOR:17419683,2,2
P63215,P42336,GNG3,PIK3CA,1,1,0,1,1,0,,SIGNOR;Wang,SIGNOR:16537363;SIGNOR:17419683,2,2
P63215,P19174,GNG3,PLCG1,1,1,0,1,1,0,,SIGNOR,SIGNOR:23074268,1,1
P63211,P42336,GNGT1,PIK3CA,1,1,0,1,1,0,,SIGNOR;Wang,SIGNOR:16537363;SIGNOR:17419683,2,2
P06744,Q9UKV5,GPI,AMFR,1,1,0,1,1,0,,Baccin2019;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPRD;HPRD_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;iTALK,Baccin2019:1252736016563430;HPMR:12527360;HPRD:16563432;LRdb:12527360;LRdb:17;SIGNOR:12527360,13,6
Q8TDV5,P63096,GPR119,GNAI1,1,1,0,1,1,0,,SIGNOR,SIGNOR:31160049,1,1
