,24h_10uM,6h_10uM,6h_3uM,24h_3uM,6h_10uM_1,6h_10uM_2,6h_10uM_3
7874,-2.46266746521,0.329832,-1.0024101734200002,0.0130318440497,-0.0863029062748,0.94516313076,0.335731744766
7905,-0.45769917964900003,0.383922,0.966843664646,0.605935573578,-0.843845963478,0.838337302208,1.60627007484
7982,-0.250260353088,0.524278,0.153287440538,0.333951890469,0.819086909294,1.7882269620900002,2.11381721497
7994,-1.46582841873,-0.32552,-1.10878276825,0.33815357089000003,0.25209569931,-0.0853077024221,0.474360823631
8050,-5.83324146271,-0.45564499999999997,-0.509043931961,0.296529144049,-0.8867450356479999,0.556413412094,-0.289715975523
8061,-0.14579907059699998,-1.5495700000000001,-1.24689292908,0.393572717905,1.07815301418,0.83410692215,2.33115291595
8091,-1.89495301247,-0.765799,1.3280982971200002,1.3913949728,-0.114136993885,-0.0815893560648,-2.94422316551
8202,-0.607690691948,0.0794979,-0.30904996395100004,-0.0425241589546,-1.22626149654,-0.7173331379889999,-0.6759371757510001
8204,-0.42022627592100004,-2.68316,-0.13651522994,-0.21280038356800002,0.589189887047,-1.9552857875799998,-0.92256462574
8243,1.49829554558,0.610503,0.0305615738034,-0.140479326248,-0.41010960936499996,-1.6652842760100002,-0.8886165618899999
8270,3.6450381279000004,1.47553,2.0647258758500002,-0.31417727470400003,0.177377477288,0.460011869669,-1.02935111523
8312,-0.864248394966,-0.228267,-0.824684500694,0.718797564507,0.453502863646,0.8845653533939999,1.23620188236
8318,-2.7599587440499995,-0.82368,-0.46741759777099995,0.555420875549,-1.17109656334,-0.27160951495200003,0.179120451212
8321,-0.0490577220917,0.41885600000000006,0.370477616787,0.461884468794,-1.0109776258499998,-1.23569583893,-0.716309785843
8324,1.08470118046,1.30054,0.35828012228,0.028300240635900004,0.16147595644,-0.15785031020600002,0.63047426939
8349,-1.0199711322799998,1.32798,-0.0815634429455,-0.350028991699,-1.16290950775,-1.13378000259,0.99348115921
8396,-1.0650677681,-0.8279489999999999,0.457953065634,-0.663450777531,1.7409354448299998,0.18302699923500002,-2.2212929725599997
8440,0.9218425154690001,0.706325,-0.251955360174,0.47233998775499997,0.17769262194600002,-0.661057710648,0.251040577888
8444,-0.36844843626,0.9724860000000001,0.357335865498,0.0914213359356,-0.094606757164,-0.723838984966,2.5330512523700004
8446,1.5589985847499999,1.19626,1.4637855291400002,-0.206088662148,-1.45628499985,-0.381268948317,1.4848370552099999
8480,-3.41606998444,-0.571837,-0.7428442239759999,-0.10095232725099999,0.540064930916,0.76958745718,0.743283212185
8503,0.7686365842820001,-0.831375,-0.565633833408,-0.5908140540119999,-1.8120653629299999,-1.0091809034299999,-0.401325285435
8508,1.0777242183700002,-1.07043,-0.257993161678,-0.586127996445,1.01528871059,0.495018154383,-3.45246934891
8518,-0.0367652475834,0.285396,0.49454998969999997,0.323220431805,0.0384848751128,-2.38425111771,-0.951870858669
8520,-2.45796251297,-1.28251,-0.40167135000200005,0.48457023501400004,-1.32944989204,1.01504540443,0.305230498314
8550,-1.8369363546400002,0.44641000000000003,0.465536415577,0.46739581227300003,-0.772916197777,0.876535594463,0.990819990635
8553,-4.2109875679,0.760051,0.32655477523800003,0.483184486628,0.345167994499,2.08302760124,2.1677672863
8569,0.24613413214699997,-0.53204,0.662314355373,1.6885619163499999,-0.286112636328,-0.693322837353,0.13032948970799998
8573,0.434861719608,-1.0451,0.115624070168,-0.729948222637,-0.24073529243500003,0.82208943367,0.43256369233099995
8574,2.06033849716,1.05735,-0.0152904614806,-2.6885137558,1.3351752758,1.20143187046,-0.45544418692599997
8607,3.1578211784400003,-1.54292,-0.70866394043,0.19234791397999998,0.670544743538,-0.48167085647600005,-0.519087791443
8624,0.19326062500500002,-0.07349810000000001,0.7720865011220001,0.586069583893,0.734795451164,1.46332657337,0.305041640997
8678,0.23476260900499998,1.2604899999999999,1.40985584259,0.19577455520599998,0.122681543231,1.19963848591,0.574657917023
8720,-1.2784538268999999,1.5147700000000002,0.208219885826,0.42407590150799995,-0.474017500877,0.0101685337722,-0.9994405508040001
8726,-0.0919669121504,-1.01397,-0.19402576983,-1.94086110592,0.25684311985999997,0.127713099122,-1.0999128818500001
8727,1.9224413633300002,1.54606,0.9027986526489999,-0.20806697011,0.17880341410599998,1.7579385042200002,-0.162961065769
8731,3.4992480277999998,2.5838400000000004,2.26079821587,2.2298357486700002,0.699830055237,1.8997293710699998,1.45362472534
8800,-0.9602839350700001,-0.45394399999999996,-0.288488537073,-0.19377520680399998,-0.501007676125,-1.1813778877299999,-0.8291801214219999
8804,1.5100727081299998,-0.684137,-1.3373575210600002,-1.42027568817,-1.24121081829,2.01081752777,-0.049789190292400004
8821,0.6392382383349999,1.12447,0.531295597553,-0.8648220896719999,-0.0276178456843,0.0221055336297,-0.244662314653
8826,0.16924612224100002,0.984433,-0.136435300112,-0.48756286501900004,-0.525768995285,-0.932734847069,0.399770379066
8835,-3.2832970619200004,0.8180310000000001,0.00974380970001,0.241913855076,5.42765665054,-1.1537348031999999,1.23216605186
8837,-0.46555262803999997,0.04649469999999999,0.23268327116999998,-0.142989009619,1.96645367146,-0.440627217293,0.21636036038400003
8851,-2.22241735458,0.127095,0.0421586036682,0.551602840424,-0.813230216503,0.5784731507299999,0.964594483376
8869,1.7801978588099998,-0.0778443,1.27874982357,-0.13349875807800002,0.210745587945,-0.38222810626000003,0.42164573073399997
8870,-0.994946300983,-0.20481999999999997,-0.830042004585,0.24201104044900001,0.907977342606,1.18408572674,1.60157084465
8878,0.0062846057117,-0.477908,0.392277389765,0.258310884237,0.703976392746,1.29987096786,1.27789950371
8884,1.01227962971,-0.5773199999999999,2.58960962296,0.116941258311,1.19656825066,0.96711397171,-0.802283525467
8895,2.22220635414,0.268194,0.202931508422,-0.42785763740500005,1.4930064678200001,-0.5630425810809999,-1.5666797161100001
8900,1.8603872060799997,-0.466078,-0.241412863135,-0.319170475006,1.96322512627,0.45439711213100004,-0.173288747668
8914,-3.9954128265400004,-0.274574,-0.883894562721,0.21271182596700003,0.447236657143,-1.37792885303,-3.50236201286
8974,1.0092533826799999,-0.973593,-0.782276749611,-0.216006085277,1.1746503114700002,2.1313138008099997,-0.74002790451
8985,1.2761147022200001,0.5294800000000001,1.2834329605099999,-0.707709908485,1.4708670377700002,0.655014157295,-1.41249227524
8996,-1.35308277607,0.25903000000000004,0.14187990129,0.371652901173,-1.77044487,-0.925584852695,0.878630280495
9016,0.265121817589,-2.10391,-0.199891328812,0.15176488459100002,0.150616943836,1.27870416641,-0.991192579269
9019,-2.95474267006,-0.03711969999999999,0.237326323986,0.524015963078,1.31957256794,1.18056917191,-1.07119274139
9053,0.08695121109489999,-0.8869790000000001,0.00149039924145,1.22913587093,-0.606382846832,-0.8425983786579999,0.995339632034
9093,-0.29217043519,-0.48348900000000006,-0.344597578049,0.512953996658,0.000690315850079,-2.09040999413,0.18370893597600002
9097,-0.24412350356600002,-0.43212700000000004,0.116769179702,0.392049849033,-0.137320935726,-0.0365390479565,0.370754063129
9112,1.20344746113,0.450212,0.041975662112199996,-0.741425037384,-0.8653714656829999,1.7843437194799998,-0.45436453819300004
9124,-0.211684912443,-1.25383,0.0523755550385,0.663783311844,-0.276759207249,1.17301177979,2.0264363288900005
9126,-0.992131590843,-0.178084,0.8865239024160001,-2.8676269054400003,-0.857360959053,-1.17900085449,-0.8286172151569999
9128,-0.467478722334,0.107999,-0.31406596303,-0.9511722326279999,-0.568857967854,0.33008289337200003,0.637397170067
9133,-1.9966058731099998,-0.179582,-0.533770740032,-0.00246581435204,0.635244309902,0.520369708538,-0.983797073364
9134,-1.2954564094499998,0.474761,0.38317856192599997,-0.462271153927,-0.9573740959170001,-0.9771296978,2.17987585068
9143,0.985096514225,1.1683700000000001,0.327079951763,-0.401843965054,-0.693385243416,1.27933728695,0.846044838428
9170,0.5572178959849999,-1.0782,0.614844501019,-0.0619352310896,-0.735910058022,-0.216263249516,-0.9264581799510001
9181,0.182477772236,0.331381,0.214431226254,-0.504418492317,-0.505201816559,2.59977340698,3.0458035469099998
9183,1.67585492134,2.01079,-0.049748182296799996,0.43605297803900006,3.51906991005,-0.39154112339,2.18084526062
9212,0.8825277090070001,0.684391,0.507061064243,0.28697013855000003,-0.276275038719,-0.8456184864040001,-1.12452328205
9217,1.84263586998,0.6020949999999999,0.17202296853100002,0.0255224481225,-0.454135537148,1.2089496851000001,-0.32874986529399997
9221,-0.967356383801,0.172721,0.487060308456,0.31501036882399996,1.23186898232,1.3800926208500002,1.92013978958
9246,1.00917184353,2.22739,0.485034584999,-0.268749862909,-1.29468762875,-1.30585563183,-3.2562046050999998
9261,0.20049090683499998,0.343159,0.6900019049639999,1.4983131885499998,0.192833572626,1.85312318802,1.4633470773700001
9267,2.81794309616,-0.0388842,0.47413367033,0.09898918867110001,0.293894827366,0.41669529676399997,-2.19887709618
9270,3.60177350044,0.480016,0.18599919974800003,-0.295172989368,-0.634375214577,0.7483704090119999,-0.54088383913
9275,-0.131506055593,-0.44578199999999996,3.40100169182,-0.0948697775602,0.791730821133,1.35183846951,1.4449787139899999
9276,0.844547569752,0.795397,0.8543261289599999,-0.208743661642,0.493520826101,1.9610673189200003,0.755753397942
9289,1.3486995697,0.697114,0.6983898282050001,0.395315140486,0.47029623389200004,-0.840249657631,-0.37371316552199996
9375,0.512132167816,-2.07247,1.78992342949,-0.261272788048,0.9561449885369999,-0.278573304415,0.7976021766660001
9448,-1.1846597194700001,0.48128999999999994,-0.107640847564,0.198623865843,1.5997383594499999,1.01530981064,-1.30849802494
9455,-0.8678589463230001,-0.0230928,0.17995603382599998,-0.624122262001,-2.7648792266799997,-1.2484241724,0.00010156631469700002
9467,0.0405720472336,0.551401,-2.9694390296900006,0.057274952530899995,-0.485157012939,-1.3716614246399998,-0.027526728808900003
9488,2.42702913284,0.987346,0.561013460159,-0.445449233055,0.021205274388200003,0.5845966339109999,-0.320720016956
9491,0.432487517595,-0.781169,-0.732507705688,-0.422885119915,0.0630180165172,-0.584139764309,-0.483817279339
9517,2.67089319229,-0.37163,0.38410371541999994,0.411279052496,1.52304840088,2.50102186203,2.3779199123400003
9519,-0.266530513763,0.883833,0.8297621011730001,0.9234640598299999,-0.52168738842,0.578918218613,-0.052036792039900005
9531,0.386199057102,0.907884,0.43295255303400004,-0.824751377106,-1.02829515934,0.18150740861900003,1.2015004158
9533,1.60922837257,5.51843,3.5345120430000003,0.2183124125,-0.42529723048199997,-0.9547522068019999,1.60092496872
9552,-1.7800271511099997,0.133932,0.505620598793,0.742339193821,0.7615005970000001,0.388257443905,-2.01030158997
9637,-0.0921333506703,0.41840299999999997,0.5215807557109999,0.49661308527,-0.0131202191114,-0.489190816879,0.32692065835
9641,-1.07760262489,-0.19331800000000002,-0.697717487812,-0.266812890768,0.599016308784,-0.643075406551,-1.57282853127
9650,1.4529161453200001,0.43899399999999994,-0.248684063554,0.21238264441500002,-0.29787909984600003,-0.40633106231700006,1.82715678215
9653,0.50995862484,-0.551452,-0.905725479126,0.5414557456970001,0.196966931224,0.224308505654,-1.63545608521
9670,-1.1620827913299998,-0.788237,-1.7747511863699998,-0.086462341249,-0.9151602983470001,-1.64626276493,-1.04473900795
9686,2.03291940689,0.230738,-0.18255358934399998,0.0548035874963,2.3801085948900003,1.23664700985,-1.3929817676499998
9688,-1.87557864189,-2.09322,0.890987992287,0.38582265376999997,-0.222767606378,0.627039670944,-0.941466808319
9690,1.4046021699899998,0.45896099999999995,-0.029993623495099996,-0.563784360886,0.700631260872,0.923305690289,0.887444376945
9695,0.848230957985,0.7436689999999999,0.567455232143,-0.0505886375904,1.3798906803100002,3.5154123306300002,1.2686882018999999
9697,-1.03526580334,-0.395398,-0.470330297947,0.8409438133239999,0.330544680357,0.36837947368600005,-0.468194127083
9702,-1.38756978512,0.16833599999999999,-0.170576930046,0.324586510658,-0.504383206367,-0.620014965534,2.18919038773
9703,-0.100884594023,0.17768399999999998,-0.734259903431,1.36142206192,0.433688014746,0.5811007618899999,-0.8919432163240001
9709,1.21620810032,0.446625,0.6604040861129999,-0.0341548472643,-1.28539562225,8.43830299377,4.9766831398
9710,-0.40375870466200003,0.42177200000000004,0.34780266881,-0.0368125811219,0.257687449455,-0.38573235273400003,3.2963144779199998
9712,-0.13736474514,-1.55881,-0.23502543568599998,-0.8817600607870001,-0.355794340372,0.377405107021,2.30180835724
9738,-2.07236003876,-0.574911,-0.708360910416,0.295585423708,-0.34670227766,-0.18545827269600001,0.47548392415
9761,-2.4210851192500003,-0.639433,-1.2501283884,-0.134446054697,0.529228687286,1.83760595322,-1.45490586758
9797,-0.644450902939,-0.175155,0.467595040798,0.894379138947,1.9077260494200001,1.66437447071,-0.139533519745
9801,1.07508683205,-1.0802,-0.873666524887,-0.0594547986984,0.631245791912,-0.20596362650400002,-0.932647764683
9805,1.59675419331,0.47647700000000004,0.09347159415480001,-0.694720745087,0.15770265460000002,-0.0993382558227,0.9683896303180001
9813,0.454885274172,1.2142600000000001,0.0198921561241,-0.12498762458599999,0.17593468725699998,-0.877789378166,-0.841972589493
9817,0.499541044235,0.074456,0.0049953907728199996,0.369535148144,0.713148057461,0.44207501411399996,1.09283316135
9833,0.889758825302,0.09687810000000001,-0.8460734486579999,2.12357020378,0.0764207988977,-0.736513614655,-1.5867106914500002
9842,0.225145429373,0.0452783,-0.306823909283,0.936854839325,-0.458447903395,-1.0691338777500001,0.0647950544953
9847,-0.39161655306800003,-0.40385,-0.0696107745171,0.27968916296999996,1.12813866138,0.804148375988,-0.7829093933110001
9851,1.5070060491600001,-0.726859,-0.43594518303900004,-0.450544178486,1.170748353,-0.626983702183,-0.467064917088
9854,-0.47287130355800006,-1.33196,-1.47856664658,0.35517001151999994,-0.426557183266,1.79558897018,2.58178710938
9868,2.26131248474,-0.7734,0.476339429617,0.411474883556,0.376097530127,0.64627301693,0.312002152205
9897,-0.0504231229424,-1.57733,0.170845925808,-0.358604490757,-0.432977706194,-0.9792737960819999,-1.0350304842
9903,2.1795899868,0.938709,0.532089471817,-0.275772333145,0.48113602399800004,1.18505752087,2.6160662174200002
9915,1.7722766399400003,0.42537700000000006,0.15857969224500001,-0.20989215374,-3.5889475345599995,-1.8830857276900002,-0.297891616821
9917,-0.16052362322799998,-0.41647,-0.245893135667,-0.953385233879,-0.917449355125,-0.799087882042,-2.93562984467
9918,-7.7194948196399995,-0.568543,0.255148589611,-0.027355536818499997,-1.0508980751,-0.831872284412,-1.98844468594
9924,-0.7748120427130001,1.54045,1.099391222,-0.634815633297,1.14143371582,0.291290640831,-2.5846614837599997
9926,0.7880012989040001,0.865801,-0.0740779787302,0.041529934853300005,0.748519659042,0.762590527534,-1.59163987637
9928,1.8129420280500002,0.44226000000000004,-0.04432093352080001,0.11924704909299999,-0.613912165165,0.957726836205,-1.19632220268
9943,0.979760050774,-0.10987999999999999,1.112383008,-1.18669390678,0.40784555673600004,-0.307383239269,0.162897109985
9961,-0.0576390177011,0.533913,-3.6605062484699995,-0.756513774395,0.0796763971448,0.180630013347,-2.36514759064
9988,-0.883437335491,1.1806299999999998,-0.269517630339,0.332601577044,-0.805947601795,0.07779865711930001,2.09744691849
10007,-2.6994595527599996,0.384389,-0.326715886593,0.423296868801,0.224226236343,-0.174465507269,-3.4155583381700003
10013,-0.666294038296,0.47032700000000005,-0.0950705036521,-0.27186805009799997,0.17798703908900002,1.59262013435,-0.9143617153170001
10038,-3.8019838333099996,-0.245416,-0.542411983013,0.0161742940545,0.376075208187,0.7693362832070001,-0.553933978081
10046,0.650907099247,0.984218,0.402484059334,1.7631938457499998,-2.35303258896,1.6090425252899998,-0.669830322266
10049,0.36131507158299997,-0.0309844,-0.7099151611329999,0.14970114827199998,-0.943398118019,-1.3063505888,0.181907236576
10051,-0.6403619050980001,-2.39407,-0.186678215861,-0.044725693762300005,0.832976460457,0.0447930917144,0.443209558725
10057,0.34486618638000005,-0.163468,-0.248782545328,0.43469735979999996,-0.156952351332,-0.07982607185839999,0.0592628121376
10058,-1.13874590397,1.0829600000000001,-0.6863020658490001,0.525455713272,0.73306953907,1.15893912315,-0.460499167442
10059,-0.606158316135,1.15872,0.763637125492,0.36143064498899996,-0.232011780143,-1.01231348515,0.9549627304080001
10099,0.173031270504,0.710002,-0.111253201962,-0.373052984476,1.5292168855700001,0.953867733479,-2.33112716675
10112,0.718715488911,0.9045620000000001,0.996862649918,-0.343099474907,0.41729128360699996,-0.618759691715,-1.76562356949
10123,0.0555639863014,-1.01229,0.0852145254612,-0.26088234782200004,-0.012449990958,-1.1043715477,-0.0642687827349
10131,0.248155355453,0.184503,-0.080629363656,-0.52964669466,0.6386961340899999,0.957855939865,-0.535145938396
10146,1.55630338192,0.663229,0.549591422081,0.262730896473,1.4635241031600001,0.378538548946,1.05858981609
10150,-1.21445846558,0.049030800000000006,-0.447744399309,0.1696177423,-1.18392646313,1.38278853893,1.88459336758
10153,-0.646810531616,-0.0533262,-1.01895165443,0.473688930273,0.06110199168319999,1.8518204689,2.6267621517200004
10165,-0.327538222075,-2.03472,0.477183699608,0.257184743881,2.9838666915900003,0.571045398712,0.355104535818
10174,-0.6730791330339999,-1.22328,-0.656009495258,-0.0247514024377,-0.7065625190729999,-1.40923130512,0.14563652873
10180,0.131955295801,-0.427725,-3.54048657417,0.0315662175417,0.698952317238,0.18530893325800002,-0.45018118619900005
10190,-0.260730832815,-0.38085,1.4769303798700002,0.48401480913199996,-0.825039625168,1.2891294956200001,1.25977873802
10206,1.8368482589700001,0.0316303,0.9886597394939999,0.246309280396,-0.457202106714,-1.08806312084,-1.0137221813200001
10221,1.9103615284,0.5870270000000001,0.555523276329,-0.20814849436299998,0.029059143737,-1.21996283531,2.2294178009
10227,0.15646934509299998,-0.935515,-1.7511045932799998,0.257177144289,5.06756925583,0.7483322620389999,0.744249999523
10237,3.32797217369,0.46988100000000005,0.367969334126,-0.281763613224,1.53011739254,2.53544282913,4.23680114746
10245,0.8804733157160001,0.76413,0.13298441469699998,-0.7540590763089999,0.37504902482,-0.0372303426266,0.795754551888
10270,1.8547192812,-1.14034,-0.0170519948006,-0.0305768344551,-0.519027531147,0.315421432257,0.18347126245499998
10273,-0.5148699879649999,-2.12392,-2.04326486588,-0.8158128857610001,0.0023098909296100003,0.061754427850199994,-2.2215695381200002
10276,0.109193325043,-0.835881,0.808485984802,1.6073560714700001,-0.059218257665599995,-0.571657776833,-0.262048721313
10285,1.4512248039200002,1.57761,0.6352686285970001,0.696827173233,-0.752136826515,0.908980607986,2.3017206191999997
10298,-1.73377084732,-0.126122,0.5161157846450001,0.77957034111,-1.35537111759,0.0894488692284,-2.15375423431
10318,1.01518571377,-0.8841129999999999,-0.8023673295970001,-0.24611695110800003,-0.137163355947,1.2727353572799998,0.0915306806564
10320,0.46368700265900004,1.3461100000000001,0.78160738945,-0.60871052742,-0.196902692318,-3.8148634433699997,-0.389185905457
10329,-3.3443670272799997,0.368118,-1.4702863693200001,-0.048431158065800006,0.8013316988950001,0.7823349833490001,-0.273113369942
10362,3.0007648468,0.352705,1.9006531238599997,0.220231875777,0.758173406124,1.07306563854,-1.74606084824
10398,0.306429207325,0.00215985,0.14167894423,-2.4007024765000002,0.682061433792,0.12276155501599999,-1.52971994877
10434,-1.94143593311,-0.446167,-1.6039190292399998,0.07835839688780001,0.906316041946,0.291002124548,0.941096365452
10450,0.591209769249,0.528044,0.092007920146,-0.0757122635841,3.7501940727199994,0.976784706116,0.6775164008140001
10451,0.959821939468,0.475312,0.7053191065790001,-0.193635895848,-1.3138947486900001,-1.14860379696,-0.430712997913
10489,2.59643983841,-1.033,-0.09104733169080001,0.326238572598,0.155130892992,0.00161427585408,-0.612167596817
10491,-0.810686171055,-2.31687,-0.0996544212103,0.9693591594700001,2.75877737999,0.191870689392,-0.793304562569
10493,-0.394626408815,0.803656,0.471165567636,0.245771378279,0.597080290318,0.7001333236689999,-0.925165653229
10494,-1.03125965595,-0.275726,0.9542030692100001,0.511098861694,0.729959964752,0.714298903942,-1.7539315223700003
10513,1.81609892845,0.010937200000000001,0.661502599716,0.227481096983,0.449513584375,-0.063873231411,-0.307553291321
10523,2.89799189568,1.49291,1.8002924919099998,-0.19349786639199998,0.7672594189640001,1.2346708774600001,-0.907817602158
10525,1.66571688652,1.1344,-0.311563700438,-0.709590315819,0.6166727542880001,1.8119727373099999,5.04939222336
10557,-0.412026494741,-0.504073,2.5894742012000003,-0.289860725403,0.571516633034,0.822657227516,1.75519919395
10559,-0.462550580502,0.48216099999999995,-0.980895757675,-0.27890735864599997,-0.186410546303,-1.09091985226,-1.50159358978
10589,0.777052342892,0.605329,0.15728324651699999,0.829708695412,1.2734951973,0.9882650971410001,-1.82706868649
10606,0.09072913229469999,-0.40616199999999997,-0.293839395046,-0.00868070870638,0.641544878483,1.03193700314,0.18342572450599998
10610,0.781874656677,1.1593,0.105086639524,-0.558020412922,-0.343950629234,-0.970719099045,-1.0187404155700002
10617,-2.0802068710299997,0.6289,-0.34943580627400006,0.823420464993,0.7524734735490001,1.47443258762,0.6661676168439999
10641,0.308078080416,-1.0158200000000002,-0.841990590096,0.196141153574,-3.1517570018799996,-1.02298474312,-0.783765435219
10644,3.85945630074,2.5617099999999997,2.23382329941,-0.7168129086489999,0.663590013981,0.806636571884,0.8624790310860001
10652,-1.68040585518,0.47841300000000003,0.837472856045,0.8013819456100001,0.956413984299,2.33122301102,1.3325973749200002
10668,-1.37431573868,-0.30189,-0.440803229809,1.0103036165200001,1.19856417179,0.23191428184500001,2.20925617218
10670,0.31456014514,-0.7924220000000001,0.0775024294853,0.39622983336400003,0.329830229282,0.903944790363,-0.288661926985
10681,1.76420128345,1.1236,0.0439146980643,0.45868903398500005,0.357392132282,0.92622679472,-0.833852529526
10682,0.968536436558,0.8525729999999999,0.00621710717678,-0.480134904385,2.0707449913,0.648794233799,-0.9753191471100001
10695,1.02928423882,0.795603,0.5888569355009999,-0.785734474659,0.398229002953,0.54553437233,-1.60169935226
10730,2.34813547134,0.426834,0.379288733006,0.185126528144,-0.0192521773279,1.95469748974,1.72655439377
10732,0.412247776985,0.23167600000000002,-0.241776749492,-0.864370048046,0.007577974349260001,0.0638999044895,-0.8389995098109999
10765,-2.11817550659,-0.552136,-0.233470052481,0.18182569742199997,-0.360787451267,0.59695649147,1.71992504597
10775,-3.15725564957,-0.569051,-1.0719912052200002,0.6408620476720001,0.49021613597900004,0.17498941719500002,-3.70428085327
10776,-1.95864987373,-1.26778,-0.411821931601,0.490619570017,-0.44731748104099994,0.322764158249,1.9284224510199999
10782,-1.8731356859200001,0.14699700000000002,-0.029979273676900002,0.661483824253,0.11891195923100001,0.634985029697,2.17742323875
10797,-3.3917331695599997,-0.24870100000000003,-0.407961845398,0.279976993799,0.678121864796,3.27991342545,2.1018438339200003
10810,0.9961920380589999,1.7180900000000001,0.875047564507,0.20131970942000002,0.104308076203,0.396733611822,-0.6288601756100001
10813,-0.0744103044271,-0.192955,0.6856833696369999,0.170779421926,0.791311383247,-1.3967889547299999,1.2654918432200002
10818,-0.191160529852,0.43094399999999994,-0.09022144228219998,0.00021623010980000002,-0.7476152777670001,-0.920796871185,0.339566707611
10845,-5.16408252716,-0.565177,-0.72026258707,0.275350958109,0.05544115602969999,0.237206161022,0.655471682549
10857,0.07915600389239999,0.472841,0.21341705322299998,0.839005827904,0.120795756578,0.5485789775850001,-1.4763469696
10892,2.53642678261,-0.519525,-0.05882881581780001,-0.271396011114,-0.203035801649,0.614543616772,-0.407874286175
10898,0.817618250847,-0.529165,0.161176040769,0.0379779338837,-0.308407396078,-0.18814076483199998,-1.28014540672
10904,-0.152941524982,-0.515361,0.621317088604,0.9437690973280001,0.8966209888459999,-1.3940513134,-1.93752789497
10915,0.5823384523390001,-0.531972,0.626635551453,-0.34584158659,-2.27779531479,0.137796729803,0.553720116615
10921,-0.7123765945430001,2.0762400000000003,0.0954654663801,-0.0804768800735,0.367038965225,2.41820764542,-1.4047354459799999
10953,-1.14276731014,0.29315,-0.462910592556,0.274086952209,-0.7795006632800001,0.855043709278,-0.779029488564
10954,1.5509409904499998,-0.67457,0.34552937746,-0.208888098598,2.7492017746,1.44670796394,-1.9476649761200002
10962,-0.503129601479,-1.12947,-0.20797637105,0.12191733717900001,2.08192920685,-0.58768850565,-0.397841095924
10969,1.7435976266900004,1.0106700000000002,0.48872858285899995,1.0050055980700001,1.5582599639899999,1.1984553337100001,1.7617962360400001
10972,-0.836340725422,-0.041426599999999994,0.19462043047000002,0.0807373076677,0.0672475844622,0.28119301796,0.5568068027499999
10973,-0.794445574284,0.45913000000000004,0.637492120266,0.634165465832,1.9568359851800001,0.911341845989,1.0066440105399999
11000,-0.283573448658,1.13614,-0.0333212912083,0.8682622909550001,0.562468588352,-0.205377653241,-1.15159213543
11004,-1.19487941265,0.406368,-0.5887108445170001,-0.841946542263,-0.0161112844944,0.489229202271,-0.0138360932469
11007,0.509649276733,-0.06916950000000001,-0.744996190071,-0.326734304428,0.613802492619,0.287463486195,-2.57574319839
11011,1.19397187233,0.778069,0.44633859396000003,-0.167659819126,-8.09607410431,-1.4753104448299998,0.707722663879
11014,-0.0197683367878,-1.2048,-0.847787737846,0.038593366742099997,0.745995402336,2.2668299675,1.06811404228
11031,0.8944242000579999,-0.32414699999999996,0.569945335388,-0.21029758453400002,-0.474293857813,-1.06198859215,-0.362195104361
11041,1.33423781395,0.7308279999999999,0.188969790936,-0.18550324440000002,-0.0731756538153,0.0344120971859,-3.6678137779199997
11044,0.806175947189,-0.539481,-0.28700658679,-0.39667046070100004,-0.668405711651,-1.4375689029700003,1.34455800056
11065,1.8152256012,-0.378402,0.485715329647,-0.831402182579,0.13004827499399998,-0.154671430588,-1.82580304146
11072,-0.015439271926899999,2.29584,0.362666904926,0.450552642345,0.687210798264,0.6224487423899999,2.93460178375
11073,0.240797832608,0.321845,-0.10579600930199999,1.94856882095,0.129406794906,-0.619107723236,-1.3802213668799999
11098,0.5979834795000001,1.27461,0.527009725571,0.030971236527,0.164670750499,0.32718190550799997,0.06271606683730001
11137,-0.0884545743465,0.339262,-0.557505607605,0.881658256054,0.9050360322,0.9886329174040001,0.585209608078
11142,-0.643149554729,0.402136,0.39178481698,0.47234392166100003,0.714665770531,1.48932015896,-0.6595015525819999
11151,-4.96694993973,-0.56455,0.039192140102400005,0.7225160002709999,-0.33646696806000004,-1.74337816238,-0.640303373337
11157,-0.302155315876,0.9273959999999999,0.323120713234,-0.685747981071,0.352641820908,-0.228403732181,-0.5612834692
11168,0.8048912882800001,-0.0628951,-0.430823862553,0.56513440609,-0.314340412617,-0.023361325263999998,-0.0697606950998
11182,-0.8698732852940001,-0.6183069999999999,0.251252859831,0.951464533806,-3.2645382881200002,0.627098321915,1.46674239635
11188,-2.9625906944300002,0.0825403,-1.6891318559600002,0.448365569115,-0.860383331776,0.47062686085699995,-2.92946195602
11200,-0.7993424534800001,-0.0703747,0.24393427371999998,-1.19174075127,0.215850889683,0.8552942276000001,-1.08304834366
11230,4.08610391617,1.1869299999999998,0.017251327633900002,1.33712542057,-1.76965379715,1.53520071507,2.52496194839
11232,-3.1465480327599997,0.679949,0.723069310188,0.0502540767193,1.1897702217100001,-0.75910949707,-1.54853570461
11261,-0.7326396703720001,-0.556647,-0.621642827988,-0.152608036995,-1.26765286922,0.886036753654,-0.38447988033299996
11284,1.3610574007,0.35084499999999996,-1.1292090416,3.64486122131,0.441432386637,1.5788205862,-0.882146239281
11319,-0.831290006638,0.723867,-0.220464751124,0.296183586121,1.4327147006999998,0.346601516008,2.67601776123
11325,-0.23715542256799998,1.17367,-1.20512270927,0.14572100341299998,0.9283762574200002,0.496167123318,-0.8713567256929999
11344,-0.577947556973,-0.817005,-0.25616273284,0.036249615252,1.0010730028200001,0.617470264435,-0.959877312183
