	0
6096	CPC006_HA1E_24H:BRD-K88510285-001-01-2:0.04
6097	CPC006_HA1E_24H:BRD-K98548675-001-02-6:10
6098	CPC006_HA1E_24H:BRD-U94846492-000-01-1:10
6099	CPC006_HA1E_6H:BRD-A19500257:10
6100	CPC006_HA1E_6H:BRD-A31107743-001-01-3:0.09
6101	CPC006_HA1E_6H:BRD-A45889380-300-04-8:10
6102	CPC006_HA1E_6H:BRD-A62809825-001-01-7:10
6103	CPC006_HA1E_6H:BRD-A91699651-316-06-7:10
6104	CPC006_HA1E_6H:BRD-K02113016-001-01-4:44.4
6105	CPC006_HA1E_6H:BRD-K15108141-001-01-7:0.08
6106	CPC006_HA1E_6H:BRD-K32107296-001-03-7:10
6107	CPC006_HA1E_6H:BRD-K69690935-001-02-7:13.57
6108	CPC006_HA1E_6H:BRD-K74148702-001-03-8:48
6109	CPC006_HA1E_6H:BRD-K81418486-001-13-7:11.1
6110	CPC006_HA1E_6H:BRD-K81418486:10
6111	CPC006_HA1E_6H:BRD-K81473043-001-04-7:0.35
6112	CPC006_HA1E_6H:BRD-K81651477-001-03-5:20
6113	CPC006_HA1E_6H:BRD-K88510285-001-01-2:0.04
6114	CPC006_HA1E_6H:BRD-K98548675-001-02-6:10
6115	CPC006_HA1E_6H:BRD-U94846492-000-01-1:10
6116	CPC006_HCC15_6H:BRD-A19500257:10
6117	CPC006_HCC15_6H:BRD-A31107743-001-01-3:0.09
6118	CPC006_HCC15_6H:BRD-A45889380-300-04-8:10
6119	CPC006_HCC15_6H:BRD-A62809825-001-01-7:10
6120	CPC006_HCC15_6H:BRD-A91699651-316-06-7:10
6121	CPC006_HCC15_6H:BRD-K02113016-001-01-4:44.4
6122	CPC006_HCC15_6H:BRD-K15108141-001-01-7:0.08
6123	CPC006_HCC15_6H:BRD-K32107296-001-03-7:10
6124	CPC006_HCC15_6H:BRD-K69690935-001-02-7:13.57
6125	CPC006_HCC15_6H:BRD-K74148702-001-03-8:48
6126	CPC006_HCC15_6H:BRD-K81418486-001-13-7:11.1
6127	CPC006_HCC15_6H:BRD-K81418486:10
6128	CPC006_HCC15_6H:BRD-K81473043-001-04-7:0.35
6129	CPC006_HCC15_6H:BRD-K81651477-001-03-5:20
6130	CPC006_HCC15_6H:BRD-K88510285-001-01-2:0.04
6131	CPC006_HCC15_6H:BRD-K98548675-001-02-6:10
6132	CPC006_HCC15_6H:BRD-U94846492-000-01-1:10
6133	CPC006_HCC515_24H:BRD-A19500257:10
6134	CPC006_HCC515_24H:BRD-A31107743-001-01-3:0.09
6135	CPC006_HCC515_24H:BRD-A45889380-300-04-8:10
6136	CPC006_HCC515_24H:BRD-A62809825-001-01-7:10
6137	CPC006_HCC515_24H:BRD-A91699651-316-06-7:10
6138	CPC006_HCC515_24H:BRD-K02113016-001-01-4:44.4
6139	CPC006_HCC515_24H:BRD-K15108141-001-01-7:0.08
6140	CPC006_HCC515_24H:BRD-K32107296-001-03-7:10
6141	CPC006_HCC515_24H:BRD-K69690935-001-02-7:13.57
6142	CPC006_HCC515_24H:BRD-K74148702-001-03-8:48
6143	CPC006_HCC515_24H:BRD-K81418486-001-13-7:11.1
6144	CPC006_HCC515_24H:BRD-K81418486:10
6145	CPC006_HCC515_24H:BRD-K81473043-001-04-7:0.35
6146	CPC006_HCC515_24H:BRD-K81651477-001-03-5:20
6147	CPC006_HCC515_24H:BRD-K88510285-001-01-2:0.04
6148	CPC006_HCC515_24H:BRD-K98548675-001-02-6:10
6149	CPC006_HCC515_24H:BRD-U94846492-000-01-1:10
6150	CPC006_HCC515_6H:BRD-A19500257:10
6151	CPC006_HCC515_6H:BRD-A31107743-001-01-3:0.09
6152	CPC006_HCC515_6H:BRD-A45889380-300-04-8:10
6153	CPC006_HCC515_6H:BRD-A62809825-001-01-7:10
6154	CPC006_HCC515_6H:BRD-A91699651-316-06-7:10
6155	CPC006_HCC515_6H:BRD-K02113016-001-01-4:44.4
6156	CPC006_HCC515_6H:BRD-K15108141-001-01-7:0.08
6157	CPC006_HCC515_6H:BRD-K32107296-001-03-7:10
6158	CPC006_HCC515_6H:BRD-K69690935-001-02-7:13.57
6159	CPC006_HCC515_6H:BRD-K74148702-001-03-8:48
6160	CPC006_HCC515_6H:BRD-K81418486-001-13-7:11.1
6161	CPC006_HCC515_6H:BRD-K81418486:10
6162	CPC006_HCC515_6H:BRD-K81473043-001-04-7:0.35
6163	CPC006_HCC515_6H:BRD-K81651477-001-03-5:20
6164	CPC006_HCC515_6H:BRD-K88510285-001-01-2:0.04
6165	CPC006_HCC515_6H:BRD-K98548675-001-02-6:10
6166	CPC006_HCC515_6H:BRD-U94846492-000-01-1:10
6167	CPC006_HCT116_6H:BRD-A19500257:10
6168	CPC006_HCT116_6H:BRD-A31107743-001-01-3:0.09
6169	CPC006_HCT116_6H:BRD-A45889380-300-04-8:10
6170	CPC006_HCT116_6H:BRD-A62809825-001-01-7:10
6171	CPC006_HCT116_6H:BRD-A91699651-316-06-7:10
6172	CPC006_HCT116_6H:BRD-K02113016-001-01-4:44.4
6173	CPC006_HCT116_6H:BRD-K15108141-001-01-7:0.08
6174	CPC006_HCT116_6H:BRD-K32107296-001-03-7:10
6175	CPC006_HCT116_6H:BRD-K69690935-001-02-7:13.57
6176	CPC006_HCT116_6H:BRD-K74148702-001-03-8:48
6177	CPC006_HCT116_6H:BRD-K81418486-001-13-7:11.1
6178	CPC006_HCT116_6H:BRD-K81418486:10
6179	CPC006_HCT116_6H:BRD-K81473043-001-04-7:0.35
6180	CPC006_HCT116_6H:BRD-K81651477-001-03-5:20
6181	CPC006_HCT116_6H:BRD-K88510285-001-01-2:0.04
6182	CPC006_HCT116_6H:BRD-K98548675-001-02-6:10
6183	CPC006_HCT116_6H:BRD-U94846492-000-01-1:10
6184	CPC006_HEC108_6H:BRD-A19500257:10
6185	CPC006_HEC108_6H:BRD-A31107743-001-01-3:0.09
6186	CPC006_HEC108_6H:BRD-A45889380-300-04-8:10
6187	CPC006_HEC108_6H:BRD-A62809825-001-01-7:10
6188	CPC006_HEC108_6H:BRD-A91699651-316-06-7:10
6189	CPC006_HEC108_6H:BRD-K02113016-001-01-4:44.4
6190	CPC006_HEC108_6H:BRD-K15108141-001-01-7:0.08
6191	CPC006_HEC108_6H:BRD-K32107296-001-03-7:10
6192	CPC006_HEC108_6H:BRD-K69690935-001-02-7:13.57
6193	CPC006_HEC108_6H:BRD-K74148702-001-03-8:48
6194	CPC006_HEC108_6H:BRD-K81418486-001-13-7:11.1
6195	CPC006_HEC108_6H:BRD-K81418486:10
6196	CPC006_HEC108_6H:BRD-K81473043-001-04-7:0.35
6197	CPC006_HEC108_6H:BRD-K81651477-001-03-5:20
6198	CPC006_HEC108_6H:BRD-K88510285-001-01-2:0.04
6199	CPC006_HEC108_6H:BRD-K98548675-001-02-6:10
6200	CPC006_HEC108_6H:BRD-U94846492-000-01-1:10
6201	CPC006_HEPG2_6H:BRD-A19500257:10
6202	CPC006_HEPG2_6H:BRD-A31107743-001-01-3:0.09
6203	CPC006_HEPG2_6H:BRD-A45889380-300-04-8:10
6204	CPC006_HEPG2_6H:BRD-A62809825-001-01-7:10
6205	CPC006_HEPG2_6H:BRD-A91699651-316-06-7:10
6206	CPC006_HEPG2_6H:BRD-K02113016-001-01-4:44.4
6207	CPC006_HEPG2_6H:BRD-K15108141-001-01-7:0.08
6208	CPC006_HEPG2_6H:BRD-K32107296-001-03-7:10
6209	CPC006_HEPG2_6H:BRD-K69690935-001-02-7:13.57
6210	CPC006_HEPG2_6H:BRD-K74148702-001-03-8:48
6211	CPC006_HEPG2_6H:BRD-K81418486-001-13-7:11.1
6212	CPC006_HEPG2_6H:BRD-K81418486:10
6213	CPC006_HEPG2_6H:BRD-K81473043-001-04-7:0.35
6214	CPC006_HEPG2_6H:BRD-K81651477-001-03-5:20
6215	CPC006_HEPG2_6H:BRD-K88510285-001-01-2:0.04
6216	CPC006_HEPG2_6H:BRD-K98548675-001-02-6:10
6217	CPC006_HEPG2_6H:BRD-U94846492-000-01-1:10
6218	CPC006_HT115_6H:BRD-A19500257:10
6219	CPC006_HT115_6H:BRD-A31107743-001-01-3:0.09
6220	CPC006_HT115_6H:BRD-A45889380-300-04-8:10
6221	CPC006_HT115_6H:BRD-A62809825-001-01-7:10
6222	CPC006_HT115_6H:BRD-A91699651-316-06-7:10
6223	CPC006_HT115_6H:BRD-K02113016-001-01-4:44.4
6224	CPC006_HT115_6H:BRD-K15108141-001-01-7:0.08
6225	CPC006_HT115_6H:BRD-K32107296-001-03-7:10
6226	CPC006_HT115_6H:BRD-K69690935-001-02-7:13.57
6227	CPC006_HT115_6H:BRD-K74148702-001-03-8:48
6228	CPC006_HT115_6H:BRD-K81418486-001-13-7:11.1
6229	CPC006_HT115_6H:BRD-K81418486:10
6230	CPC006_HT115_6H:BRD-K81473043-001-04-7:0.35
6231	CPC006_HT115_6H:BRD-K81651477-001-03-5:20
6232	CPC006_HT115_6H:BRD-K88510285-001-01-2:0.04
6233	CPC006_HT115_6H:BRD-K98548675-001-02-6:10
6234	CPC006_HT29_24H:BRD-A19500257:10
6235	CPC006_HT29_24H:BRD-A31107743-001-01-3:0.09
6236	CPC006_HT29_24H:BRD-A45889380-300-04-8:10
6237	CPC006_HT29_24H:BRD-A62809825-001-01-7:10
6238	CPC006_HT29_24H:BRD-A91699651-316-06-7:10
6239	CPC006_HT29_24H:BRD-K02113016-001-01-4:44.4
6240	CPC006_HT29_24H:BRD-K15108141-001-01-7:0.08
6241	CPC006_HT29_24H:BRD-K32107296-001-03-7:10
6242	CPC006_HT29_24H:BRD-K69690935-001-02-7:13.57
6243	CPC006_HT29_24H:BRD-K74148702-001-03-8:48
6244	CPC006_HT29_24H:BRD-K81418486-001-13-7:11.1
6245	CPC006_HT29_24H:BRD-K81418486:10
6246	CPC006_HT29_24H:BRD-K81473043-001-04-7:0.35
6247	CPC006_HT29_24H:BRD-K81651477-001-03-5:20
6248	CPC006_HT29_24H:BRD-K88510285-001-01-2:0.04
6249	CPC006_HT29_24H:BRD-K98548675-001-02-6:10
6250	CPC006_HT29_24H:BRD-U94846492-000-01-1:10
6251	CPC006_HT29_6H:BRD-A19500257:10
6252	CPC006_HT29_6H:BRD-A31107743-001-01-3:0.09
6253	CPC006_HT29_6H:BRD-A45889380-300-04-8:10
6254	CPC006_HT29_6H:BRD-A62809825-001-01-7:10
6255	CPC006_HT29_6H:BRD-A91699651-316-06-7:10
6256	CPC006_HT29_6H:BRD-K02113016-001-01-4:44.4
6257	CPC006_HT29_6H:BRD-K15108141-001-01-7:0.08
6258	CPC006_HT29_6H:BRD-K32107296-001-03-7:10
6259	CPC006_HT29_6H:BRD-K69690935-001-02-7:13.57
6260	CPC006_HT29_6H:BRD-K74148702-001-03-8:48
6261	CPC006_HT29_6H:BRD-K81418486-001-13-7:11.1
6262	CPC006_HT29_6H:BRD-K81418486:10
6263	CPC006_HT29_6H:BRD-K81473043-001-04-7:0.35
6264	CPC006_HT29_6H:BRD-K81651477-001-03-5:20
6265	CPC006_HT29_6H:BRD-K88510285-001-01-2:0.04
6266	CPC006_HT29_6H:BRD-K98548675-001-02-6:10
6267	CPC006_HT29_6H:BRD-U94846492-000-01-1:10
6268	CPC006_JHUEM2_6H:BRD-A19500257:10
6269	CPC006_JHUEM2_6H:BRD-A31107743-001-01-3:0.09
6270	CPC006_JHUEM2_6H:BRD-A45889380-300-04-8:10
6271	CPC006_JHUEM2_6H:BRD-A62809825-001-01-7:10
6272	CPC006_JHUEM2_6H:BRD-A91699651-316-06-7:10
6273	CPC006_JHUEM2_6H:BRD-K02113016-001-01-4:44.4
6274	CPC006_JHUEM2_6H:BRD-K15108141-001-01-7:0.08
6275	CPC006_JHUEM2_6H:BRD-K32107296-001-03-7:10
6276	CPC006_JHUEM2_6H:BRD-K69690935-001-02-7:13.57
6277	CPC006_JHUEM2_6H:BRD-K74148702-001-03-8:48
6278	CPC006_JHUEM2_6H:BRD-K81418486-001-13-7:11.1
6279	CPC006_JHUEM2_6H:BRD-K81418486:10
6280	CPC006_JHUEM2_6H:BRD-K81473043-001-04-7:0.35
6281	CPC006_JHUEM2_6H:BRD-K81651477-001-03-5:20
6282	CPC006_JHUEM2_6H:BRD-K88510285-001-01-2:0.04
6283	CPC006_JHUEM2_6H:BRD-K98548675-001-02-6:10
6284	CPC006_JHUEM2_6H:BRD-U94846492-000-01-1:10
6285	CPC006_LOVO_6H:BRD-A19500257:10
6286	CPC006_LOVO_6H:BRD-A31107743-001-01-3:0.09
6287	CPC006_LOVO_6H:BRD-A45889380-300-04-8:10
6288	CPC006_LOVO_6H:BRD-A62809825-001-01-7:10
6289	CPC006_LOVO_6H:BRD-A91699651-316-06-7:10
6290	CPC006_LOVO_6H:BRD-K02113016-001-01-4:44.4
6291	CPC006_LOVO_6H:BRD-K15108141-001-01-7:0.08
6292	CPC006_LOVO_6H:BRD-K32107296-001-03-7:10
6293	CPC006_LOVO_6H:BRD-K69690935-001-02-7:13.57
6294	CPC006_LOVO_6H:BRD-K74148702-001-03-8:48
6295	CPC006_LOVO_6H:BRD-K81418486-001-13-7:11.1
6296	CPC006_LOVO_6H:BRD-K81418486:10
6297	CPC006_LOVO_6H:BRD-K81473043-001-04-7:0.35
6298	CPC006_LOVO_6H:BRD-K81651477-001-03-5:20
6299	CPC006_LOVO_6H:BRD-K88510285-001-01-2:0.04
6300	CPC006_LOVO_6H:BRD-K98548675-001-02-6:10
6301	CPC006_LOVO_6H:BRD-U94846492-000-01-1:10
6302	CPC006_MCF7_24H:BRD-A19500257:10
6303	CPC006_MCF7_24H:BRD-A31107743-001-01-3:0.09
6304	CPC006_MCF7_24H:BRD-A45889380-300-04-8:10
6305	CPC006_MCF7_24H:BRD-A62809825-001-01-7:10
6306	CPC006_MCF7_24H:BRD-A91699651-316-06-7:10
6307	CPC006_MCF7_24H:BRD-K02113016-001-01-4:44.4
6308	CPC006_MCF7_24H:BRD-K15108141-001-01-7:0.08
6309	CPC006_MCF7_24H:BRD-K32107296-001-03-7:10
6310	CPC006_MCF7_24H:BRD-K69690935-001-02-7:13.57
6311	CPC006_MCF7_24H:BRD-K74148702-001-03-8:48
6312	CPC006_MCF7_24H:BRD-K81418486-001-13-7:11.1
6313	CPC006_MCF7_24H:BRD-K81418486:10
6314	CPC006_MCF7_24H:BRD-K81473043-001-04-7:0.35
6315	CPC006_MCF7_24H:BRD-K81651477-001-03-5:20
6316	CPC006_MCF7_24H:BRD-K88510285-001-01-2:0.04
6317	CPC006_MCF7_24H:BRD-K98548675-001-02-6:10
6318	CPC006_MCF7_24H:BRD-U94846492-000-01-1:10
6319	CPC006_MCF7_6H:BRD-A19500257:10
6320	CPC006_MCF7_6H:BRD-A31107743-001-01-3:0.09
6321	CPC006_MCF7_6H:BRD-A45889380-300-04-8:10
6322	CPC006_MCF7_6H:BRD-A62809825-001-01-7:10
6323	CPC006_MCF7_6H:BRD-A91699651-316-06-7:10
6324	CPC006_MCF7_6H:BRD-K02113016-001-01-4:44.4
6325	CPC006_MCF7_6H:BRD-K15108141-001-01-7:0.08
6326	CPC006_MCF7_6H:BRD-K32107296-001-03-7:10
6327	CPC006_MCF7_6H:BRD-K69690935-001-02-7:13.57
6328	CPC006_MCF7_6H:BRD-K74148702-001-03-8:48
6329	CPC006_MCF7_6H:BRD-K81418486-001-13-7:11.1
6330	CPC006_MCF7_6H:BRD-K81418486:10
6331	CPC006_MCF7_6H:BRD-K81473043-001-04-7:0.35
6332	CPC006_MCF7_6H:BRD-K81651477-001-03-5:20
6333	CPC006_MCF7_6H:BRD-K88510285-001-01-2:0.04
6334	CPC006_MCF7_6H:BRD-K98548675-001-02-6:10
6335	CPC006_MCF7_6H:BRD-U94846492-000-01-1:10
6336	CPC006_MDST8_6H:BRD-A19500257:10
6337	CPC006_MDST8_6H:BRD-A31107743-001-01-3:0.09
6338	CPC006_MDST8_6H:BRD-A45889380-300-04-8:10
6339	CPC006_MDST8_6H:BRD-A62809825-001-01-7:10
6340	CPC006_MDST8_6H:BRD-A91699651-316-06-7:10
6341	CPC006_MDST8_6H:BRD-K02113016-001-01-4:44.4
6342	CPC006_MDST8_6H:BRD-K15108141-001-01-7:0.08
6343	CPC006_MDST8_6H:BRD-K32107296-001-03-7:10
6344	CPC006_MDST8_6H:BRD-K69690935-001-02-7:13.57
6345	CPC006_MDST8_6H:BRD-K74148702-001-03-8:48
6346	CPC006_MDST8_6H:BRD-K81418486-001-13-7:11.1
6347	CPC006_MDST8_6H:BRD-K81418486:10
6348	CPC006_MDST8_6H:BRD-K81473043-001-04-7:0.35
6349	CPC006_MDST8_6H:BRD-K81651477-001-03-5:20
6350	CPC006_MDST8_6H:BRD-K88510285-001-01-2:0.04
6351	CPC006_MDST8_6H:BRD-K98548675-001-02-6:10
6352	CPC006_MDST8_6H:BRD-U94846492-000-01-1:10
6353	CPC006_NCIH1694_6H:BRD-A19500257:10
6354	CPC006_NCIH1694_6H:BRD-A31107743-001-01-3:0.09
6355	CPC006_NCIH1694_6H:BRD-A45889380-300-04-8:10
6356	CPC006_NCIH1694_6H:BRD-A62809825-001-01-7:10
6357	CPC006_NCIH1694_6H:BRD-A91699651-316-06-7:10
6358	CPC006_NCIH1694_6H:BRD-K02113016-001-01-4:44.4
6359	CPC006_NCIH1694_6H:BRD-K15108141-001-01-7:0.08
6360	CPC006_NCIH1694_6H:BRD-K32107296-001-03-7:10
6361	CPC006_NCIH1694_6H:BRD-K69690935-001-02-7:13.57
6362	CPC006_NCIH1694_6H:BRD-K74148702-001-03-8:48
6363	CPC006_NCIH1694_6H:BRD-K81418486-001-13-7:11.1
6364	CPC006_NCIH1694_6H:BRD-K81418486:10
6365	CPC006_NCIH1694_6H:BRD-K81473043-001-04-7:0.35
6366	CPC006_NCIH1694_6H:BRD-K81651477-001-03-5:20
6367	CPC006_NCIH1694_6H:BRD-K88510285-001-01-2:0.04
6368	CPC006_NCIH1694_6H:BRD-K98548675-001-02-6:10
6369	CPC006_NCIH1836_6H:BRD-A19500257:10
6370	CPC006_NCIH1836_6H:BRD-A31107743-001-01-3:0.09
6371	CPC006_NCIH1836_6H:BRD-A45889380-300-04-8:10
6372	CPC006_NCIH1836_6H:BRD-A62809825-001-01-7:10
6373	CPC006_NCIH1836_6H:BRD-A91699651-316-06-7:10
6374	CPC006_NCIH1836_6H:BRD-K02113016-001-01-4:44.4
6375	CPC006_NCIH1836_6H:BRD-K15108141-001-01-7:0.08
6376	CPC006_NCIH1836_6H:BRD-K32107296-001-03-7:10
6377	CPC006_NCIH1836_6H:BRD-K69690935-001-02-7:13.57
6378	CPC006_NCIH1836_6H:BRD-K74148702-001-03-8:48
6379	CPC006_NCIH1836_6H:BRD-K81418486-001-13-7:11.1
6380	CPC006_NCIH1836_6H:BRD-K81418486:10
6381	CPC006_NCIH1836_6H:BRD-K81473043-001-04-7:0.35
6382	CPC006_NCIH1836_6H:BRD-K81651477-001-03-5:20
6383	CPC006_NCIH1836_6H:BRD-K88510285-001-01-2:0.04
6384	CPC006_NCIH1836_6H:BRD-K98548675-001-02-6:10
6385	CPC006_NCIH2073_6H:BRD-A19500257:10
6386	CPC006_NCIH2073_6H:BRD-A31107743-001-01-3:0.09
6387	CPC006_NCIH2073_6H:BRD-A45889380-300-04-8:10
6388	CPC006_NCIH2073_6H:BRD-A62809825-001-01-7:10
6389	CPC006_NCIH2073_6H:BRD-A91699651-316-06-7:10
6390	CPC006_NCIH2073_6H:BRD-K02113016-001-01-4:44.4
6391	CPC006_NCIH2073_6H:BRD-K15108141-001-01-7:0.08
6392	CPC006_NCIH2073_6H:BRD-K32107296-001-03-7:10
6393	CPC006_NCIH2073_6H:BRD-K69690935-001-02-7:13.57
6394	CPC006_NCIH2073_6H:BRD-K74148702-001-03-8:48
6395	CPC006_NCIH2073_6H:BRD-K81418486-001-13-7:11.1
6396	CPC006_NCIH2073_6H:BRD-K81418486:10
6397	CPC006_NCIH2073_6H:BRD-K81473043-001-04-7:0.35
6398	CPC006_NCIH2073_6H:BRD-K81651477-001-03-5:20
6399	CPC006_NCIH2073_6H:BRD-K88510285-001-01-2:0.04
6400	CPC006_NCIH2073_6H:BRD-K98548675-001-02-6:10
6401	CPC006_NCIH2073_6H:BRD-U94846492-000-01-1:10
6402	CPC006_NCIH508_6H:BRD-A19500257:10
6403	CPC006_NCIH508_6H:BRD-A31107743-001-01-3:0.09
6404	CPC006_NCIH508_6H:BRD-A45889380-300-04-8:10
6405	CPC006_NCIH508_6H:BRD-A62809825-001-01-7:10
6406	CPC006_NCIH508_6H:BRD-A91699651-316-06-7:10
6407	CPC006_NCIH508_6H:BRD-K02113016-001-01-4:44.4
6408	CPC006_NCIH508_6H:BRD-K15108141-001-01-7:0.08
6409	CPC006_NCIH508_6H:BRD-K32107296-001-03-7:10
6410	CPC006_NCIH508_6H:BRD-K69690935-001-02-7:13.57
6411	CPC006_NCIH508_6H:BRD-K74148702-001-03-8:48
6412	CPC006_NCIH508_6H:BRD-K81418486-001-13-7:11.1
6413	CPC006_NCIH508_6H:BRD-K81418486:10
6414	CPC006_NCIH508_6H:BRD-K81473043-001-04-7:0.35
6415	CPC006_NCIH508_6H:BRD-K81651477-001-03-5:20
6416	CPC006_NCIH508_6H:BRD-K88510285-001-01-2:0.04
6417	CPC006_NCIH508_6H:BRD-K98548675-001-02-6:10
6418	CPC006_NCIH508_6H:BRD-U94846492-000-01-1:10
6419	CPC006_NCIH596_6H:BRD-A19500257:10
6420	CPC006_NCIH596_6H:BRD-A31107743-001-01-3:0.09
6421	CPC006_NCIH596_6H:BRD-A45889380-300-04-8:10
6422	CPC006_NCIH596_6H:BRD-A62809825-001-01-7:10
6423	CPC006_NCIH596_6H:BRD-A91699651-316-06-7:10
6424	CPC006_NCIH596_6H:BRD-K02113016-001-01-4:44.4
6425	CPC006_NCIH596_6H:BRD-K15108141-001-01-7:0.08
6426	CPC006_NCIH596_6H:BRD-K32107296-001-03-7:10
6427	CPC006_NCIH596_6H:BRD-K69690935-001-02-7:13.57
6428	CPC006_NCIH596_6H:BRD-K74148702-001-03-8:48
6429	CPC006_NCIH596_6H:BRD-K81418486-001-13-7:11.1
6430	CPC006_NCIH596_6H:BRD-K81418486:10
6431	CPC006_NCIH596_6H:BRD-K81473043-001-04-7:0.35
6432	CPC006_NCIH596_6H:BRD-K81651477-001-03-5:20
6433	CPC006_NCIH596_6H:BRD-K88510285-001-01-2:0.04
6434	CPC006_NCIH596_6H:BRD-K98548675-001-02-6:10
6435	CPC006_NCIH596_6H:BRD-U94846492-000-01-1:10
6436	CPC006_NOMO1_6H:BRD-A19500257:10
6437	CPC006_NOMO1_6H:BRD-A31107743-001-01-3:0.09
6438	CPC006_NOMO1_6H:BRD-A45889380-300-04-8:10
6439	CPC006_NOMO1_6H:BRD-A62809825-001-01-7:10
6440	CPC006_NOMO1_6H:BRD-K02113016-001-01-4:44.4
6441	CPC006_NOMO1_6H:BRD-K15108141-001-01-7:0.08
6442	CPC006_NOMO1_6H:BRD-K32107296-001-03-7:10
6443	CPC006_NOMO1_6H:BRD-K69690935-001-02-7:13.57
6444	CPC006_NOMO1_6H:BRD-K74148702-001-03-8:48
6445	CPC006_NOMO1_6H:BRD-K81418486-001-13-7:11.1
6446	CPC006_NOMO1_6H:BRD-K81418486:10
6447	CPC006_NOMO1_6H:BRD-K81473043-001-04-7:0.35
6448	CPC006_NOMO1_6H:BRD-K81651477-001-03-5:20
6449	CPC006_NOMO1_6H:BRD-K88510285-001-01-2:0.04
6450	CPC006_NOMO1_6H:BRD-K98548675-001-02-6:10
6451	CPC006_OV7_6H:BRD-A19500257:10
6452	CPC006_OV7_6H:BRD-A31107743-001-01-3:0.09
6453	CPC006_OV7_6H:BRD-A45889380-300-04-8:10
6454	CPC006_OV7_6H:BRD-A62809825-001-01-7:10
6455	CPC006_OV7_6H:BRD-A91699651-316-06-7:10
6456	CPC006_OV7_6H:BRD-K02113016-001-01-4:44.4
6457	CPC006_OV7_6H:BRD-K15108141-001-01-7:0.08
6458	CPC006_OV7_6H:BRD-K32107296-001-03-7:10
6459	CPC006_OV7_6H:BRD-K69690935-001-02-7:13.57
6460	CPC006_OV7_6H:BRD-K74148702-001-03-8:48
6461	CPC006_OV7_6H:BRD-K81418486-001-13-7:11.1
6462	CPC006_OV7_6H:BRD-K81418486:10
6463	CPC006_OV7_6H:BRD-K81473043-001-04-7:0.35
6464	CPC006_OV7_6H:BRD-K81651477-001-03-5:20
6465	CPC006_OV7_6H:BRD-K88510285-001-01-2:0.04
6466	CPC006_OV7_6H:BRD-K98548675-001-02-6:10
6467	CPC006_OV7_6H:BRD-U94846492-000-01-1:10
6468	CPC006_PC3_24H:BRD-A19500257:10
6469	CPC006_PC3_24H:BRD-A31107743-001-01-3:0.09
6470	CPC006_PC3_24H:BRD-A45889380-300-04-8:10
6471	CPC006_PC3_24H:BRD-A62809825-001-01-7:10
6472	CPC006_PC3_24H:BRD-A91699651-316-06-7:10
6473	CPC006_PC3_24H:BRD-K02113016-001-01-4:44.4
6474	CPC006_PC3_24H:BRD-K15108141-001-01-7:0.08
6475	CPC006_PC3_24H:BRD-K32107296-001-03-7:10
6476	CPC006_PC3_24H:BRD-K69690935-001-02-7:13.57
6477	CPC006_PC3_24H:BRD-K74148702-001-03-8:48
6478	CPC006_PC3_24H:BRD-K81418486-001-13-7:11.1
6479	CPC006_PC3_24H:BRD-K81418486:10
6480	CPC006_PC3_24H:BRD-K81473043-001-04-7:0.35
6481	CPC006_PC3_24H:BRD-K81651477-001-03-5:20
6482	CPC006_PC3_24H:BRD-K98548675-001-02-6:10
6483	CPC006_PC3_24H:BRD-U94846492-000-01-1:10
6484	CPC006_PC3_6H:BRD-A19500257:10
6485	CPC006_PC3_6H:BRD-A31107743-001-01-3:0.09
6486	CPC006_PC3_6H:BRD-A45889380-300-04-8:10
6487	CPC006_PC3_6H:BRD-A62809825-001-01-7:10
6488	CPC006_PC3_6H:BRD-A91699651-316-06-7:10
6489	CPC006_PC3_6H:BRD-K02113016-001-01-4:44.4
6490	CPC006_PC3_6H:BRD-K15108141-001-01-7:0.08
6491	CPC006_PC3_6H:BRD-K32107296-001-03-7:10
6492	CPC006_PC3_6H:BRD-K69690935-001-02-7:13.57
6493	CPC006_PC3_6H:BRD-K74148702-001-03-8:48
6494	CPC006_PC3_6H:BRD-K81418486-001-13-7:11.1
6495	CPC006_PC3_6H:BRD-K81418486:10
6496	CPC006_PC3_6H:BRD-K81473043-001-04-7:0.35
6497	CPC006_PC3_6H:BRD-K81651477-001-03-5:20
6498	CPC006_PC3_6H:BRD-K88510285-001-01-2:0.04
6499	CPC006_PC3_6H:BRD-K98548675-001-02-6:10
6500	CPC006_PC3_6H:BRD-U94846492-000-01-1:10
6501	CPC006_PL21_6H:BRD-A19500257:10
6502	CPC006_PL21_6H:BRD-A31107743-001-01-3:0.09
6503	CPC006_PL21_6H:BRD-A45889380-300-04-8:10
6504	CPC006_PL21_6H:BRD-A62809825-001-01-7:10
6505	CPC006_PL21_6H:BRD-A91699651-316-06-7:10
6506	CPC006_PL21_6H:BRD-K02113016-001-01-4:44.4
6507	CPC006_PL21_6H:BRD-K15108141-001-01-7:0.08
6508	CPC006_PL21_6H:BRD-K32107296-001-03-7:10
6509	CPC006_PL21_6H:BRD-K69690935-001-02-7:13.57
6510	CPC006_PL21_6H:BRD-K74148702-001-03-8:48
6511	CPC006_PL21_6H:BRD-K81418486-001-13-7:11.1
6512	CPC006_PL21_6H:BRD-K81418486:10
6513	CPC006_PL21_6H:BRD-K81473043-001-04-7:0.35
6514	CPC006_PL21_6H:BRD-K81651477-001-03-5:20
6515	CPC006_PL21_6H:BRD-K88510285-001-01-2:0.04
