	0
1526	LJP009_HEPG2_24H:A04
1527	LJP009_HEPG2_24H:B04
1528	LJP009_HEPG2_24H:P19
1529	LJP009_HEPG2_24H:P20
1530	LJP009_HEPG2_24H:P21
1531	LJP009_HEPG2_24H:P22
1532	LJP009_HEPG2_24H:P23
1533	LJP009_HEPG2_24H:P24
1534	LJP009_HME1_24H:A03
1535	LJP009_HME1_24H:A04
1536	LJP009_HME1_24H:B04
1537	LJP009_HME1_24H:P19
1538	LJP009_HME1_24H:P20
1539	LJP009_HME1_24H:P21
1540	LJP009_HME1_24H:P22
1541	LJP009_HME1_24H:P23
1542	LJP009_HME1_24H:P24
1543	LJP009_HT29_24H:A03
1544	LJP009_HT29_24H:A04
1545	LJP009_HT29_24H:B04
1546	LJP009_HT29_24H:P19
1547	LJP009_HT29_24H:P20
1548	LJP009_HT29_24H:P21
1549	LJP009_HT29_24H:P22
1550	LJP009_HT29_24H:P23
1551	LJP009_HT29_24H:P24
1552	LJP009_HUVEC_24H:A03
1553	LJP009_HUVEC_24H:A04
1554	LJP009_HUVEC_24H:B04
1555	LJP009_HUVEC_24H:P19
1556	LJP009_HUVEC_24H:P20
1557	LJP009_HUVEC_24H:P21
1558	LJP009_HUVEC_24H:P22
1559	LJP009_HUVEC_24H:P23
1560	LJP009_HUVEC_24H:P24
1561	LJP009_MCF7_24H:A03
1562	LJP009_MCF7_24H:A04
1563	LJP009_MCF7_24H:P19
1564	LJP009_MCF7_24H:P20
1565	LJP009_MCF7_24H:P21
1566	LJP009_MCF7_24H:P22
1567	LJP009_MCF7_24H:P23
1568	LJP009_MCF7_24H:P24
1569	LJP009_MCF7_24H:B04
1570	LJP009_NEU_24H:A03
1571	LJP009_NEU_24H:A04
1572	LJP009_NEU_24H:P19
1573	LJP009_NEU_24H:P20
1574	LJP009_NEU_24H:P21
1575	LJP009_NEU_24H:P22
1576	LJP009_NEU_24H:P23
1577	LJP009_NEU_24H:P24
1578	LJP009_NEU_24H:B04
1579	LJP009_NPC.CAS9_24H:A03
1580	LJP009_NPC.CAS9_24H:A04
1581	LJP009_NPC.CAS9_24H:P19
1582	LJP009_NPC.CAS9_24H:P20
1583	LJP009_NPC.CAS9_24H:P21
1584	LJP009_NPC.CAS9_24H:P22
1585	LJP009_NPC.CAS9_24H:P23
1586	LJP009_NPC.CAS9_24H:P24
1587	LJP009_NPC.TAK_24H:A03
1588	LJP009_NPC.TAK_24H:A04
1589	LJP009_NPC.TAK_24H:P19
1590	LJP009_NPC.TAK_24H:P20
1591	LJP009_NPC.TAK_24H:P21
1592	LJP009_NPC.TAK_24H:P22
1593	LJP009_NPC.TAK_24H:P23
1594	LJP009_NPC.TAK_24H:P24
1595	LJP009_NPC.TAK_24H:B04
1596	LJP009_NPC_24H:A03
1597	LJP009_NPC_24H:B04
1598	LJP009_NPC_24H:P19
1599	LJP009_NPC_24H:P20
1600	LJP009_NPC_24H:P21
1601	LJP009_NPC_24H:P22
1602	LJP009_NPC_24H:P23
1603	LJP009_NPC_24H:P24
1604	LJP009_NPC_24H:A04
1605	LJP009_PC3_24H:A03
1606	LJP009_PC3_24H:A04
1607	LJP009_PC3_24H:B04
1608	LJP009_PC3_24H:P19
1609	LJP009_PC3_24H:P20
1610	LJP009_PC3_24H:P21
1611	LJP009_PC3_24H:P22
1612	LJP009_PC3_24H:P23
1613	LJP009_PC3_24H:P24
1614	LJP009_SKL.C_24H:A04
1615	LJP009_SKL.C_24H:B04
1616	LJP009_SKL.C_24H:P19
1617	LJP009_SKL.C_24H:P20
1618	LJP009_SKL.C_24H:P21
1619	LJP009_SKL.C_24H:P22
1620	LJP009_SKL.C_24H:P23
1621	LJP009_SKL.C_24H:P24
1622	LJP009_SKL.C_24H:A03
1623	LJP009_SKL_24H:A04
1624	LJP009_SKL_24H:B04
1625	LJP009_SKL_24H:P19
1626	LJP009_SKL_24H:P20
1627	LJP009_SKL_24H:P21
1628	LJP009_SKL_24H:P22
1629	LJP009_SKL_24H:P23
1630	LJP009_SKL_24H:A03
1631	LPROT001_A375_6H:J19
1632	LPROT001_A375_6H:J21
1633	LPROT001_A375_6H:J23
1634	LPROT001_A375_6H:P07
1635	LPROT001_A375_6H:P09
1636	LPROT001_A375_6H:P11
1637	LPROT001_MCF7_6H:I19
1638	LPROT001_MCF7_6H:I21
1639	LPROT001_MCF7_6H:I23
1640	LPROT001_MCF7_6H:O07
1641	LPROT001_MCF7_6H:O09
1642	LPROT001_MCF7_6H:O11
1643	LPROT001_NPC.TAK_6H:I20
1644	LPROT001_NPC.TAK_6H:I22
1645	LPROT001_NPC.TAK_6H:I24
1646	LPROT001_NPC.TAK_6H:O08
1647	LPROT001_NPC.TAK_6H:O10
1648	LPROT001_NPC.TAK_6H:O12
1649	LPROT001_PC3_6H:J20
1650	LPROT001_PC3_6H:J22
1651	LPROT001_PC3_6H:J24
1652	LPROT001_PC3_6H:P08
1653	LPROT001_PC3_6H:P10
1654	LPROT001_PC3_6H:P12
1655	LPROT002_A375_6H:D01
1656	LPROT002_A375_6H:D03
1657	LPROT002_A375_6H:D05
1658	LPROT002_A375_6H:D07
1659	LPROT002_A375_6H:D09
1660	LPROT002_A375_6H:D11
1661	LPROT002_A375_6H:J07
1662	LPROT002_A375_6H:J09
1663	LPROT002_A375_6H:J11
1664	LPROT002_A375_6H:P07
1665	LPROT002_A375_6H:P09
1666	LPROT002_A375_6H:P11
1667	LPROT002_A549_6H:I19
1668	LPROT002_A549_6H:I21
1669	LPROT002_A549_6H:I23
1670	LPROT002_A549_6H:O07
1671	LPROT002_A549_6H:O09
1672	LPROT002_A549_6H:O11
1673	LPROT002_MCF7_6H:D02
1674	LPROT002_MCF7_6H:D04
1675	LPROT002_MCF7_6H:D06
1676	LPROT002_MCF7_6H:D08
1677	LPROT002_MCF7_6H:D10
1678	LPROT002_MCF7_6H:D12
1679	LPROT002_MCF7_6H:J08
1680	LPROT002_MCF7_6H:J10
1681	LPROT002_MCF7_6H:J12
1682	LPROT002_MCF7_6H:P08
1683	LPROT002_MCF7_6H:P10
1684	LPROT002_MCF7_6H:P12
1685	LPROT002_NPC.TAK_6H:C02
1686	LPROT002_NPC.TAK_6H:C04
1687	LPROT002_NPC.TAK_6H:C06
1688	LPROT002_NPC.TAK_6H:C08
1689	LPROT002_NPC.TAK_6H:C10
1690	LPROT002_NPC.TAK_6H:C12
1691	LPROT002_NPC.TAK_6H:I08
1692	LPROT002_NPC.TAK_6H:I10
1693	LPROT002_NPC.TAK_6H:I12
1694	LPROT002_NPC.TAK_6H:O08
1695	LPROT002_NPC.TAK_6H:O10
1696	LPROT002_NPC.TAK_6H:O12
1697	LPROT003_A375_6H:P08
1698	LPROT003_A375_6H:P10
1699	LPROT003_A375_6H:P12
1700	LPROT003_A549_6H:C02
1701	LPROT003_A549_6H:C04
1702	LPROT003_A549_6H:C06
1703	LPROT003_A549_6H:C08
1704	LPROT003_A549_6H:C10
1705	LPROT003_A549_6H:C12
1706	LPROT003_A549_6H:I08
1707	LPROT003_A549_6H:I10
1708	LPROT003_A549_6H:I12
1709	LPROT003_A549_6H:O08
1710	LPROT003_A549_6H:O10
1711	LPROT003_A549_6H:O12
1712	LPROT003_NPC_6H:P07
1713	LPROT003_NPC_6H:P09
1714	LPROT003_NPC_6H:P11
1715	LPROT003_PC3_6H:C01
1716	LPROT003_PC3_6H:C03
1717	LPROT003_PC3_6H:C05
1718	LPROT003_PC3_6H:C07
1719	LPROT003_PC3_6H:C09
1720	LPROT003_PC3_6H:C11
1721	LPROT003_PC3_6H:I07
1722	LPROT003_PC3_6H:I09
1723	LPROT003_PC3_6H:I11
1724	LPROT003_PC3_6H:O07
1725	LPROT003_PC3_6H:O09
1726	LPROT003_PC3_6H:O11
1727	REP.A001_A375_24H:C19
1728	REP.A001_A375_24H:C20
1729	REP.A001_A375_24H:C21
1730	REP.A001_A375_24H:C22
1731	REP.A001_A375_24H:C23
1732	REP.A001_A375_24H:C24
1733	REP.A001_A375_24H:G13
1734	REP.A001_A375_24H:G14
1735	REP.A001_A375_24H:G15
1736	REP.A001_A375_24H:G16
1737	REP.A001_A375_24H:G17
1738	REP.A001_A375_24H:G18
1739	REP.A001_A375_24H:M13
1740	REP.A001_A375_24H:M14
1741	REP.A001_A375_24H:M15
1742	REP.A001_A375_24H:M16
1743	REP.A001_A375_24H:M17
1744	REP.A001_A375_24H:M18
1745	REP.A001_HA1E_24H:C19
1746	REP.A001_HA1E_24H:C20
1747	REP.A001_HA1E_24H:C21
1748	REP.A001_HA1E_24H:C23
1749	REP.A001_HA1E_24H:G13
1750	REP.A001_HA1E_24H:G14
1751	REP.A001_HA1E_24H:G16
1752	REP.A001_HA1E_24H:G18
1753	REP.A001_HA1E_24H:M13
1754	REP.A001_HA1E_24H:M14
1755	REP.A001_HA1E_24H:M15
1756	REP.A001_HA1E_24H:M16
1757	REP.A001_HA1E_24H:M17
1758	REP.A001_HA1E_24H:M18
1759	REP.A001_HA1E_24H:C22
1760	REP.A001_HA1E_24H:C24
1761	REP.A001_HA1E_24H:G15
1762	REP.A001_HA1E_24H:G17
1763	REP.A001_HELA_24H:C19
1764	REP.A001_HELA_24H:C20
1765	REP.A001_HELA_24H:C21
1766	REP.A001_HELA_24H:C22
1767	REP.A001_HELA_24H:C23
1768	REP.A001_HELA_24H:C24
1769	REP.A001_HELA_24H:G13
1770	REP.A001_HELA_24H:G14
1771	REP.A001_HELA_24H:G15
1772	REP.A001_HELA_24H:G16
1773	REP.A001_HELA_24H:G17
1774	REP.A001_HELA_24H:G18
1775	REP.A001_HELA_24H:M13
1776	REP.A001_HELA_24H:M14
1777	REP.A001_HELA_24H:M15
1778	REP.A001_HELA_24H:M16
1779	REP.A001_HELA_24H:M17
1780	REP.A001_HELA_24H:M18
1781	REP.A001_HT29_24H:C23
1782	REP.A001_HT29_24H:G14
1783	REP.A001_HT29_24H:G15
1784	REP.A001_HT29_24H:G16
1785	REP.A001_HT29_24H:M13
1786	REP.A001_HT29_24H:M14
1787	REP.A001_HT29_24H:M15
1788	REP.A001_HT29_24H:M16
1789	REP.A001_HT29_24H:M17
1790	REP.A001_HT29_24H:M18
1791	REP.A001_HT29_24H:C19
1792	REP.A001_HT29_24H:C22
1793	REP.A001_HT29_24H:G13
1794	REP.A001_HT29_24H:C20
1795	REP.A001_HT29_24H:C21
1796	REP.A001_HT29_24H:C24
1797	REP.A001_HT29_24H:G17
1798	REP.A001_HT29_24H:G18
1799	REP.A001_MCF7_24H:C19
1800	REP.A001_MCF7_24H:C20
1801	REP.A001_MCF7_24H:C21
1802	REP.A001_MCF7_24H:C22
1803	REP.A001_MCF7_24H:C23
1804	REP.A001_MCF7_24H:C24
1805	REP.A001_MCF7_24H:G13
1806	REP.A001_MCF7_24H:G14
1807	REP.A001_MCF7_24H:G15
1808	REP.A001_MCF7_24H:G16
1809	REP.A001_MCF7_24H:G17
1810	REP.A001_MCF7_24H:G18
1811	REP.A001_MCF7_24H:M13
1812	REP.A001_MCF7_24H:M14
1813	REP.A001_MCF7_24H:M15
1814	REP.A001_MCF7_24H:M16
1815	REP.A001_MCF7_24H:M17
1816	REP.A001_MCF7_24H:M18
1817	REP.A001_PC3_24H:C19
1818	REP.A001_PC3_24H:C20
1819	REP.A001_PC3_24H:C21
1820	REP.A001_PC3_24H:C22
1821	REP.A001_PC3_24H:C23
1822	REP.A001_PC3_24H:C24
1823	REP.A001_PC3_24H:G13
1824	REP.A001_PC3_24H:G14
1825	REP.A001_PC3_24H:G15
1826	REP.A001_PC3_24H:G16
1827	REP.A001_PC3_24H:G18
1828	REP.A001_PC3_24H:M13
1829	REP.A001_PC3_24H:M14
1830	REP.A001_PC3_24H:M15
1831	REP.A001_PC3_24H:M16
1832	REP.A001_PC3_24H:M17
1833	REP.A001_PC3_24H:M18
1834	REP.A001_PC3_24H:G17
1835	REP.A001_YAPC_24H:C19
1836	REP.A001_YAPC_24H:C20
1837	REP.A001_YAPC_24H:C21
1838	REP.A001_YAPC_24H:C22
1839	REP.A001_YAPC_24H:C23
1840	REP.A001_YAPC_24H:C24
1841	REP.A001_YAPC_24H:G13
1842	REP.A001_YAPC_24H:G14
1843	REP.A001_YAPC_24H:G15
1844	REP.A001_YAPC_24H:G16
1845	REP.A001_YAPC_24H:G17
1846	REP.A001_YAPC_24H:G18
1847	REP.A001_YAPC_24H:M13
1848	REP.A001_YAPC_24H:M14
1849	REP.A001_YAPC_24H:M15
1850	REP.A001_YAPC_24H:M16
1851	REP.A001_YAPC_24H:M17
1852	REP.A001_YAPC_24H:M18
1853	REP.A002_A375_24H:C19
1854	REP.A002_A375_24H:C22
1855	REP.A002_A375_24H:C24
1856	REP.A002_A375_24H:F01
1857	REP.A002_A375_24H:F02
1858	REP.A002_A375_24H:F03
1859	REP.A002_A375_24H:F04
1860	REP.A002_A375_24H:F05
1861	REP.A002_A375_24H:F06
1862	REP.A002_A375_24H:G13
1863	REP.A002_A375_24H:G16
1864	REP.A002_A375_24H:G17
1865	REP.A002_A375_24H:G18
1866	REP.A002_A375_24H:C20
1867	REP.A002_A375_24H:C23
1868	REP.A002_A375_24H:G15
1869	REP.A002_A375_24H:C21
1870	REP.A002_HA1E_24H:C19
1871	REP.A002_HA1E_24H:C20
1872	REP.A002_HA1E_24H:C21
1873	REP.A002_HA1E_24H:C22
1874	REP.A002_HA1E_24H:C23
1875	REP.A002_HA1E_24H:C24
1876	REP.A002_HA1E_24H:F01
1877	REP.A002_HA1E_24H:F02
1878	REP.A002_HA1E_24H:F03
1879	REP.A002_HA1E_24H:F04
1880	REP.A002_HA1E_24H:F05
1881	REP.A002_HA1E_24H:F06
1882	REP.A002_HA1E_24H:G13
1883	REP.A002_HA1E_24H:G14
1884	REP.A002_HA1E_24H:G15
1885	REP.A002_HA1E_24H:G16
1886	REP.A002_HA1E_24H:G17
1887	REP.A002_HA1E_24H:G18
1888	REP.A002_HELA_24H:C19
1889	REP.A002_HELA_24H:C20
1890	REP.A002_HELA_24H:C21
1891	REP.A002_HELA_24H:C22
1892	REP.A002_HELA_24H:C23
1893	REP.A002_HELA_24H:C24
1894	REP.A002_HELA_24H:F01
1895	REP.A002_HELA_24H:F02
1896	REP.A002_HELA_24H:F03
1897	REP.A002_HELA_24H:F04
1898	REP.A002_HELA_24H:F05
1899	REP.A002_HELA_24H:F06
1900	REP.A002_HELA_24H:G13
1901	REP.A002_HELA_24H:G14
1902	REP.A002_HELA_24H:G15
1903	REP.A002_HELA_24H:G16
1904	REP.A002_HELA_24H:G17
1905	REP.A002_HELA_24H:G18
1906	REP.A002_HT29_24H:C21
1907	REP.A002_HT29_24H:C22
1908	REP.A002_HT29_24H:C23
1909	REP.A002_HT29_24H:F01
1910	REP.A002_HT29_24H:F02
1911	REP.A002_HT29_24H:F03
1912	REP.A002_HT29_24H:F04
1913	REP.A002_HT29_24H:F05
1914	REP.A002_HT29_24H:F06
1915	REP.A002_HT29_24H:G13
1916	REP.A002_HT29_24H:G14
1917	REP.A002_HT29_24H:G15
1918	REP.A002_HT29_24H:G16
1919	REP.A002_HT29_24H:G17
1920	REP.A002_HT29_24H:C19
1921	REP.A002_HT29_24H:C20
1922	REP.A002_HT29_24H:C24
1923	REP.A002_HT29_24H:G18
1924	REP.A002_MCF7_24H:C19
1925	REP.A002_MCF7_24H:C20
1926	REP.A002_MCF7_24H:C21
1927	REP.A002_MCF7_24H:C22
1928	REP.A002_MCF7_24H:C23
1929	REP.A002_MCF7_24H:C24
1930	REP.A002_MCF7_24H:F01
1931	REP.A002_MCF7_24H:F02
1932	REP.A002_MCF7_24H:F03
1933	REP.A002_MCF7_24H:F04
1934	REP.A002_MCF7_24H:F05
1935	REP.A002_MCF7_24H:F06
1936	REP.A002_MCF7_24H:G13
1937	REP.A002_MCF7_24H:G14
1938	REP.A002_MCF7_24H:G15
1939	REP.A002_MCF7_24H:G16
1940	REP.A002_MCF7_24H:G17
1941	REP.A002_MCF7_24H:G18
1942	REP.A002_PC3_24H:C19
1943	REP.A002_PC3_24H:C20
1944	REP.A002_PC3_24H:C21
1945	REP.A002_PC3_24H:C22
1946	REP.A002_PC3_24H:C23
1947	REP.A002_PC3_24H:C24
1948	REP.A002_PC3_24H:F01
1949	REP.A002_PC3_24H:F02
1950	REP.A002_PC3_24H:F03
1951	REP.A002_PC3_24H:F04
1952	REP.A002_PC3_24H:F05
1953	REP.A002_PC3_24H:F06
1954	REP.A002_PC3_24H:G13
1955	REP.A002_PC3_24H:G14
1956	REP.A002_PC3_24H:G15
1957	REP.A002_PC3_24H:G16
1958	REP.A002_PC3_24H:G17
1959	REP.A002_PC3_24H:G18
1960	REP.A002_YAPC_24H:C19
1961	REP.A002_YAPC_24H:C20
1962	REP.A002_YAPC_24H:C21
1963	REP.A002_YAPC_24H:C22
1964	REP.A002_YAPC_24H:C23
1965	REP.A002_YAPC_24H:C24
1966	REP.A002_YAPC_24H:F01
1967	REP.A002_YAPC_24H:F02
1968	REP.A002_YAPC_24H:F03
1969	REP.A002_YAPC_24H:F04
1970	REP.A002_YAPC_24H:F05
1971	REP.A002_YAPC_24H:F06
1972	REP.A002_YAPC_24H:G13
1973	REP.A002_YAPC_24H:G14
1974	REP.A002_YAPC_24H:G15
1975	REP.A002_YAPC_24H:G17
1976	REP.A002_YAPC_24H:G18
1977	REP.A002_YAPC_24H:G16
1978	REP.A003_A375_24H:A19
1979	REP.A003_A375_24H:A20
1980	REP.A003_A375_24H:A21
1981	REP.A003_A375_24H:A22
1982	REP.A003_A375_24H:A23
1983	REP.A003_A375_24H:A24
1984	REP.A003_A375_24H:C20
1985	REP.A003_A375_24H:C21
1986	REP.A003_A375_24H:C22
1987	REP.A003_A375_24H:C23
1988	REP.A003_A375_24H:G13
1989	REP.A003_A375_24H:G14
1990	REP.A003_A375_24H:G15
1991	REP.A003_A375_24H:G16
1992	REP.A003_A375_24H:G17
1993	REP.A003_A375_24H:G18
1994	REP.A003_A375_24H:C19
1995	REP.A003_A375_24H:C24
1996	REP.A003_HA1E_24H:A19
1997	REP.A003_HA1E_24H:A20
1998	REP.A003_HA1E_24H:A21
1999	REP.A003_HA1E_24H:A22
2000	REP.A003_HA1E_24H:A23
2001	REP.A003_HA1E_24H:A24
2002	REP.A003_HA1E_24H:C19
2003	REP.A003_HA1E_24H:C21
2004	REP.A003_HA1E_24H:C22
2005	REP.A003_HA1E_24H:C23
2006	REP.A003_HA1E_24H:C24
2007	REP.A003_HA1E_24H:G13
2008	REP.A003_HA1E_24H:G14
2009	REP.A003_HA1E_24H:G15
2010	REP.A003_HA1E_24H:G16
2011	REP.A003_HA1E_24H:G17
2012	REP.A003_HA1E_24H:G18
2013	REP.A003_HA1E_24H:C20
2014	REP.A003_HELA_24H:A19
2015	REP.A003_HELA_24H:A20
2016	REP.A003_HELA_24H:A21
2017	REP.A003_HELA_24H:A22
2018	REP.A003_HELA_24H:A23
2019	REP.A003_HELA_24H:A24
2020	REP.A003_HELA_24H:C19
2021	REP.A003_HELA_24H:C20
2022	REP.A003_HELA_24H:C21
2023	REP.A003_HELA_24H:C22
2024	REP.A003_HELA_24H:C24
2025	REP.A003_HELA_24H:G14
2026	REP.A003_HELA_24H:G15
2027	REP.A003_HELA_24H:G16
2028	REP.A003_HELA_24H:G17
2029	REP.A003_HELA_24H:C23
2030	REP.A003_HELA_24H:G13
2031	REP.A003_HELA_24H:G18
2032	REP.A003_HT29_24H:A19
2033	REP.A003_HT29_24H:A20
2034	REP.A003_HT29_24H:A21
2035	REP.A003_HT29_24H:A22
2036	REP.A003_HT29_24H:A23
2037	REP.A003_HT29_24H:A24
2038	REP.A003_HT29_24H:C19
2039	REP.A003_HT29_24H:C20
2040	REP.A003_HT29_24H:C21
2041	REP.A003_HT29_24H:C22
2042	REP.A003_HT29_24H:C23
2043	REP.A003_HT29_24H:G13
2044	REP.A003_HT29_24H:G14
2045	REP.A003_HT29_24H:G15
2046	REP.A003_HT29_24H:G16
2047	REP.A003_HT29_24H:G17
2048	REP.A003_HT29_24H:G18
2049	REP.A003_MCF7_24H:A19
2050	REP.A003_MCF7_24H:A20
2051	REP.A003_MCF7_24H:A21
2052	REP.A003_MCF7_24H:A22
2053	REP.A003_MCF7_24H:A23
2054	REP.A003_MCF7_24H:A24
2055	REP.A003_MCF7_24H:C19
2056	REP.A003_MCF7_24H:C20
2057	REP.A003_MCF7_24H:C21
2058	REP.A003_MCF7_24H:C22
2059	REP.A003_MCF7_24H:C23
2060	REP.A003_MCF7_24H:C24
2061	REP.A003_MCF7_24H:G13
2062	REP.A003_MCF7_24H:G14
2063	REP.A003_MCF7_24H:G15
2064	REP.A003_MCF7_24H:G16
2065	REP.A003_MCF7_24H:G17
2066	REP.A003_MCF7_24H:G18
2067	REP.A003_PC3_24H:A19
2068	REP.A003_PC3_24H:A20
2069	REP.A003_PC3_24H:A21
2070	REP.A003_PC3_24H:A22
2071	REP.A003_PC3_24H:A23
2072	REP.A003_PC3_24H:A24
2073	REP.A003_PC3_24H:C19
2074	REP.A003_PC3_24H:C20
2075	REP.A003_PC3_24H:C21
2076	REP.A003_PC3_24H:C22
2077	REP.A003_PC3_24H:C23
2078	REP.A003_PC3_24H:C24
2079	REP.A003_PC3_24H:G13
2080	REP.A003_PC3_24H:G14
2081	REP.A003_PC3_24H:G15
2082	REP.A003_PC3_24H:G16
2083	REP.A003_PC3_24H:G17
2084	REP.A003_PC3_24H:G18
2085	REP.A003_YAPC_24H:A19
2086	REP.A003_YAPC_24H:A20
2087	REP.A003_YAPC_24H:A21
2088	REP.A003_YAPC_24H:A22
2089	REP.A003_YAPC_24H:A23
2090	REP.A003_YAPC_24H:A24
2091	REP.A003_YAPC_24H:C19
2092	REP.A003_YAPC_24H:C20
2093	REP.A003_YAPC_24H:C21
2094	REP.A003_YAPC_24H:C22
2095	REP.A003_YAPC_24H:C23
2096	REP.A003_YAPC_24H:C24
2097	REP.A003_YAPC_24H:G13
2098	REP.A003_YAPC_24H:G14
2099	REP.A003_YAPC_24H:G15
2100	REP.A003_YAPC_24H:G16
2101	REP.A003_YAPC_24H:G17
2102	REP.A003_YAPC_24H:G18
2103	REP.A004_A375_24H:C19
2104	REP.A004_A375_24H:C20
2105	REP.A004_A375_24H:C21
2106	REP.A004_A375_24H:C22
2107	REP.A004_A375_24H:C23
2108	REP.A004_A375_24H:C24
2109	REP.A004_A375_24H:G13
2110	REP.A004_A375_24H:G14
2111	REP.A004_A375_24H:G15
2112	REP.A004_A375_24H:G16
2113	REP.A004_A375_24H:G17
2114	REP.A004_HA1E_24H:C21
2115	REP.A004_HA1E_24H:C23
2116	REP.A004_HA1E_24H:C24
2117	REP.A004_HA1E_24H:G13
2118	REP.A004_HA1E_24H:G14
2119	REP.A004_HA1E_24H:G15
2120	REP.A004_HA1E_24H:G16
2121	REP.A004_HA1E_24H:C19
2122	REP.A004_HA1E_24H:C22
2123	REP.A004_HA1E_24H:G17
2124	REP.A004_HA1E_24H:G18
2125	REP.A004_HA1E_24H:C20
2126	REP.A004_HELA_24H:C19
2127	REP.A004_HELA_24H:C20
2128	REP.A004_HELA_24H:C21
2129	REP.A004_HELA_24H:C22
2130	REP.A004_HELA_24H:C23
2131	REP.A004_HELA_24H:C24
2132	REP.A004_HELA_24H:G13
2133	REP.A004_HELA_24H:G14
2134	REP.A004_HELA_24H:G17
2135	REP.A004_HELA_24H:G18
2136	REP.A004_HELA_24H:G15
2137	REP.A004_HELA_24H:G16
2138	REP.A004_HT29_24H:C19
2139	REP.A004_HT29_24H:C20
2140	REP.A004_HT29_24H:C21
2141	REP.A004_HT29_24H:C22
2142	REP.A004_HT29_24H:C24
2143	REP.A004_HT29_24H:G14
2144	REP.A004_HT29_24H:G15
2145	REP.A004_HT29_24H:G16
2146	REP.A004_HT29_24H:G17
2147	REP.A004_HT29_24H:G18
2148	REP.A004_HT29_24H:G13
2149	REP.A004_HT29_24H:C23
2150	REP.A004_MCF7_24H:C19
2151	REP.A004_MCF7_24H:C20
2152	REP.A004_MCF7_24H:C21
2153	REP.A004_MCF7_24H:C22
2154	REP.A004_MCF7_24H:C23
2155	REP.A004_MCF7_24H:C24
2156	REP.A004_MCF7_24H:G13
2157	REP.A004_MCF7_24H:G14
2158	REP.A004_MCF7_24H:G15
2159	REP.A004_MCF7_24H:G16
2160	REP.A004_MCF7_24H:G17
2161	REP.A004_MCF7_24H:G18
2162	REP.A004_PC3_24H:C19
2163	REP.A004_PC3_24H:C20
2164	REP.A004_PC3_24H:C21
2165	REP.A004_PC3_24H:C22
2166	REP.A004_PC3_24H:C23
2167	REP.A004_PC3_24H:C24
2168	REP.A004_PC3_24H:G13
2169	REP.A004_PC3_24H:G14
2170	REP.A004_PC3_24H:G15
2171	REP.A004_PC3_24H:G16
2172	REP.A004_PC3_24H:G17
2173	REP.A004_PC3_24H:G18
2174	REP.A004_YAPC_24H:C19
2175	REP.A004_YAPC_24H:C20
2176	REP.A004_YAPC_24H:C21
2177	REP.A004_YAPC_24H:C22
2178	REP.A004_YAPC_24H:C23
2179	REP.A004_YAPC_24H:C24
2180	REP.A004_YAPC_24H:G13
2181	REP.A004_YAPC_24H:G14
2182	REP.A004_YAPC_24H:G15
2183	REP.A004_YAPC_24H:G16
2184	REP.A004_YAPC_24H:G17
2185	REP.A004_YAPC_24H:G18
2186	REP.A005_A375_24H:C13
2187	REP.A005_A375_24H:C14
2188	REP.A005_A375_24H:C16
2189	REP.A005_A375_24H:C17
2190	REP.A005_A375_24H:C18
2191	REP.A005_A375_24H:C19
2192	REP.A005_A375_24H:C21
2193	REP.A005_A375_24H:C22
2194	REP.A005_A375_24H:C23
2195	REP.A005_A375_24H:C24
2196	REP.A005_A375_24H:G13
2197	REP.A005_A375_24H:G16
2198	REP.A005_A375_24H:G17
2199	REP.A005_A375_24H:G18
2200	REP.A005_A375_24H:H01
2201	REP.A005_A375_24H:H02
2202	REP.A005_A375_24H:H03
2203	REP.A005_A375_24H:H04
2204	REP.A005_A375_24H:H05
2205	REP.A005_A375_24H:H06
2206	REP.A005_A375_24H:C15
2207	REP.A005_A375_24H:G14
2208	REP.A005_A375_24H:G15
2209	REP.A005_HA1E_24H:C13
2210	REP.A005_HA1E_24H:C14
2211	REP.A005_HA1E_24H:C15
2212	REP.A005_HA1E_24H:C16
2213	REP.A005_HA1E_24H:C17
2214	REP.A005_HA1E_24H:C18
2215	REP.A005_HA1E_24H:C19
2216	REP.A005_HA1E_24H:C20
2217	REP.A005_HA1E_24H:C21
2218	REP.A005_HA1E_24H:C22
2219	REP.A005_HA1E_24H:C23
2220	REP.A005_HA1E_24H:C24
2221	REP.A005_HA1E_24H:G13
2222	REP.A005_HA1E_24H:G14
2223	REP.A005_HA1E_24H:G15
2224	REP.A005_HA1E_24H:G16
2225	REP.A005_HA1E_24H:G17
2226	REP.A005_HA1E_24H:G18
2227	REP.A005_HA1E_24H:H01
2228	REP.A005_HA1E_24H:H02
2229	REP.A005_HA1E_24H:H03
2230	REP.A005_HA1E_24H:H04
2231	REP.A005_HA1E_24H:H05
2232	REP.A005_HA1E_24H:H06
2233	REP.A005_HELA_24H:C13
2234	REP.A005_HELA_24H:C14
2235	REP.A005_HELA_24H:C15
2236	REP.A005_HELA_24H:C16
2237	REP.A005_HELA_24H:C17
2238	REP.A005_HELA_24H:C18
2239	REP.A005_HELA_24H:C19
2240	REP.A005_HELA_24H:C20
2241	REP.A005_HELA_24H:C21
2242	REP.A005_HELA_24H:C22
2243	REP.A005_HELA_24H:C23
2244	REP.A005_HELA_24H:C24
2245	REP.A005_HELA_24H:G13
2246	REP.A005_HELA_24H:G14
2247	REP.A005_HELA_24H:G15
2248	REP.A005_HELA_24H:G16
2249	REP.A005_HELA_24H:G17
2250	REP.A005_HELA_24H:G18
